,dtutc,imb,bpx,nrv,si
13657,2023-05-23 06:15:00,109.38,101.0,25.0,-48.3
13658,2023-05-23 06:30:00,62.52,101.0,1.3,2.7
13659,2023-05-23 06:45:00,110.25,101.0,158.5,-190.3
13660,2023-05-23 07:00:00,191.8,92.01,325.7,-448.0
13661,2023-05-23 07:15:00,195.11,92.01,218.9,-209.9
13662,2023-05-23 07:30:00,172.1,92.01,159.0,-179.8
13663,2023-05-23 07:45:00,168.23,92.01,82.4,-88.0
13664,2023-05-23 08:00:00,126.21,82.45,89.7,-379.8
13665,2023-05-23 08:15:00,207.14,82.45,346.6,-335.5
13666,2023-05-23 08:30:00,168.23,82.45,122.2,-107.1
13667,2023-05-23 08:45:00,29.68,82.45,-34.4,45.8
13668,2023-05-23 09:00:00,35.33,75.98,-376.3,350.2
13669,2023-05-23 09:15:00,-89.81,75.98,-195.0,167.4
13670,2023-05-23 09:30:00,-2.33,75.98,-160.7,155.4
13671,2023-05-23 09:45:00,-84.0,75.98,-121.5,17.9
13672,2023-05-23 10:00:00,121.24,86.03,171.5,-178.7
13673,2023-05-23 10:15:00,62.31,86.03,-15.5,8.4
13674,2023-05-23 10:30:00,108.77,86.03,54.6,-64.7
13675,2023-05-23 10:45:00,6.76,86.03,-65.7,80.0
13676,2023-05-23 11:00:00,125.51,79.98,69.6,-283.8
13677,2023-05-23 11:15:00,176.19,79.98,222.1,-202.4
13678,2023-05-23 11:30:00,168.23,79.98,4.6,-11.4
13679,2023-05-23 11:45:00,45.7,79.98,-252.0,277.9
13680,2023-05-23 12:00:00,-76.12,50.38,-277.8,237.7
13681,2023-05-23 12:15:00,-89.84,50.38,-268.9,280.5
13682,2023-05-23 12:30:00,-97.41,50.38,-341.0,355.0
13683,2023-05-23 12:45:00,-99.66,50.38,-308.4,303.5
13684,2023-05-23 13:00:00,-97.77,29.99,-296.4,303.9
13685,2023-05-23 13:15:00,-92.13,29.99,-210.2,200.1
13686,2023-05-23 13:30:00,-87.0,29.99,-28.2,20.9
13687,2023-05-23 13:45:00,-95.22,29.99,-152.3,146.5
13688,2023-05-23 14:00:00,-92.56,41.41,-192.4,259.1
13689,2023-05-23 14:15:00,-90.07,41.41,-246.5,264.4
13690,2023-05-23 14:30:00,-112.25,41.41,-330.3,333.5
13691,2023-05-23 14:45:00,-87.0,41.41,-20.7,9.0
13692,2023-05-23 15:00:00,-87.43,62.45,-165.0,165.8
13693,2023-05-23 15:15:00,104.76,62.45,6.4,-27.7
13694,2023-05-23 15:30:00,109.22,62.45,106.9,-164.2
13695,2023-05-23 15:45:00,115.74,62.45,177.4,-206.1
13696,2023-05-23 16:00:00,-187.9,77.76,-61.7,108.9
13697,2023-05-23 16:15:00,-105.42,77.76,-19.8,26.0
13698,2023-05-23 16:30:00,108.98,77.76,29.3,-33.6
13699,2023-05-23 16:45:00,52.16,77.76,-43.2,61.9
13700,2023-05-23 17:00:00,-203.73,96.15,-202.5,294.1
13701,2023-05-23 17:15:00,57.13,96.15,-113.5,125.8
13702,2023-05-23 17:30:00,39.1,96.15,-187.8,196.6
13703,2023-05-23 17:45:00,57.13,96.15,-12.8,5.9
13704,2023-05-23 18:00:00,103.98,100.35,61.0,-80.1
13705,2023-05-23 18:15:00,103.98,100.35,67.3,-81.1
13706,2023-05-23 18:30:00,103.98,100.35,45.4,-58.4
13707,2023-05-23 18:45:00,109.76,100.35,172.7,-199.9
13708,2023-05-23 19:00:00,118.03,103.35,77.2,-169.7
13709,2023-05-23 19:15:00,109.11,103.35,65.9,-95.7
13710,2023-05-23 19:30:00,110.55,103.35,131.6,-175.1
13711,2023-05-23 19:45:00,168.23,103.35,103.5,-113.9
13712,2023-05-23 20:00:00,58.75,100.54,-41.4,8.9
13713,2023-05-23 20:15:00,62.13,100.54,-73.3,58.0
13714,2023-05-23 20:30:00,62.13,100.54,-104.5,89.8
13715,2023-05-23 20:45:00,22.14,100.54,-157.7,160.6
13716,2023-05-23 21:00:00,120.45,93.78,-51.8,-5.6
13717,2023-05-23 21:15:00,108.98,93.78,14.0,-22.5
13718,2023-05-23 21:30:00,108.98,93.78,95.0,-107.7
13719,2023-05-23 21:45:00,108.98,93.78,38.6,-36.4
13720,2023-05-23 22:00:00,157.21,83.0,-33.6,-14.9
13721,2023-05-23 22:15:00,129.0,83.0,46.7,-64.7
13722,2023-05-23 22:30:00,-203.8,83.0,-12.7,20.0
13723,2023-05-23 22:45:00,130.28,83.0,201.1,-223.8
13724,2023-05-23 23:00:00,200.0,76.09,31.0,-58.7
13725,2023-05-23 23:15:00,32.78,76.09,-64.1,52.6
13726,2023-05-23 23:30:00,32.8,76.09,-75.9,67.1
13727,2023-05-23 23:45:00,-13.84,76.09,-70.1,40.7
13728,2023-05-24 00:00:00,-290.81,75.13,-47.2,57.9
13729,2023-05-24 00:15:00,129.0,75.13,2.7,-14.5
13730,2023-05-24 00:30:00,4.63,75.13,-43.7,21.8
13731,2023-05-24 00:45:00,124.0,75.13,27.3,-42.0
13732,2023-05-24 01:00:00,125.51,74.4,203.4,-223.9
13733,2023-05-24 01:15:00,177.5,74.4,38.1,-14.2
13734,2023-05-24 01:30:00,126.01,74.4,51.4,-71.7
13735,2023-05-24 01:45:00,124.0,74.4,60.2,-85.4
13736,2023-05-24 02:00:00,129.2,75.62,227.6,-251.9
13737,2023-05-24 02:15:00,128.35,75.62,124.4,-153.2
13738,2023-05-24 02:30:00,129.0,75.62,96.4,-118.3
13739,2023-05-24 02:45:00,129.0,75.62,74.2,-98.5
13740,2023-05-24 03:00:00,24.8,79.72,-33.2,19.4
13741,2023-05-24 03:15:00,28.83,79.72,-28.1,14.5
13742,2023-05-24 03:30:00,129.0,79.72,22.2,-48.2
13743,2023-05-24 03:45:00,129.0,79.72,89.3,-101.4
13744,2023-05-24 04:00:00,-244.94,88.6,-33.2,35.0
13745,2023-05-24 04:15:00,158.18,88.6,22.5,-61.9
13746,2023-05-24 04:30:00,-198.51,88.6,-67.8,20.2
13747,2023-05-24 04:45:00,32.8,88.6,-20.8,19.1
13748,2023-05-24 05:00:00,129.0,106.86,128.7,-131.5
13749,2023-05-24 05:15:00,125.38,106.86,8.9,-40.9
13750,2023-05-24 05:30:00,32.8,106.86,-63.8,51.1
13751,2023-05-24 05:45:00,28.13,106.86,-140.8,112.1
13752,2023-05-24 06:00:00,277.61,109.66,279.3,-589.8
13753,2023-05-24 06:15:00,203.9,109.66,1.5,-21.8
13754,2023-05-24 06:30:00,134.25,109.66,16.7,-7.6
13755,2023-05-24 06:45:00,-53.13,109.66,-14.9,20.4
13756,2023-05-24 07:00:00,142.36,98.66,107.2,-241.5
13757,2023-05-24 07:15:00,216.92,98.66,87.9,-83.7
13758,2023-05-24 07:30:00,203.9,98.66,122.6,-146.7
13759,2023-05-24 07:45:00,33.86,98.66,-6.4,3.4
13760,2023-05-24 08:00:00,205.65,85.92,197.7,-283.9
13761,2023-05-24 08:15:00,203.9,85.92,126.9,-110.7
13762,2023-05-24 08:30:00,203.9,85.92,89.4,-89.4
13763,2023-05-24 08:45:00,30.71,85.92,-25.9,30.3
13764,2023-05-24 09:00:00,-175.31,81.0,-199.2,202.9
13765,2023-05-24 09:15:00,123.0,81.0,5.9,-18.6
13766,2023-05-24 09:30:00,32.39,81.0,-12.6,17.3
13767,2023-05-24 09:45:00,-112.39,81.0,-140.2,155.5
13768,2023-05-24 10:00:00,1.93,80.58,-210.1,216.1
13769,2023-05-24 10:15:00,28.1,80.58,-195.0,192.2
13770,2023-05-24 10:30:00,-6.19,80.58,-281.4,260.2
13771,2023-05-24 10:45:00,-9.09,80.58,-258.3,244.1
13772,2023-05-24 11:00:00,0.0,76.75,-115.3,92.2
13773,2023-05-24 11:15:00,0.0,76.75,-12.3,5.3
13774,2023-05-24 11:30:00,123.2,76.75,99.2,-122.9
13775,2023-05-24 11:45:00,127.8,76.75,269.8,-287.7
13776,2023-05-24 12:00:00,239.95,75.21,363.9,-418.5
13777,2023-05-24 12:15:00,265.71,75.21,329.3,-349.9
13778,2023-05-24 12:30:00,232.02,75.21,299.5,-317.7
13779,2023-05-24 12:45:00,216.75,75.21,224.1,-236.8
13780,2023-05-24 13:00:00,143.5,73.6,124.8,-292.4
13781,2023-05-24 13:15:00,232.06,73.6,320.1,-294.7
13782,2023-05-24 13:30:00,230.01,73.6,255.0,-272.0
13783,2023-05-24 13:45:00,215.18,73.6,251.1,-264.5
13784,2023-05-24 14:00:00,138.58,76.75,10.8,-2.0
13785,2023-05-24 14:15:00,129.0,76.75,22.0,-42.9
13786,2023-05-24 14:30:00,32.8,76.75,-7.8,0.2
13787,2023-05-24 14:45:00,32.8,76.75,-24.0,7.1
13788,2023-05-24 15:00:00,-47.86,77.77,-59.5,67.9
13789,2023-05-24 15:15:00,127.71,77.77,22.3,-11.4
13790,2023-05-24 15:30:00,124.84,77.77,49.2,-76.3
13791,2023-05-24 15:45:00,127.02,77.77,81.5,-95.7
13792,2023-05-24 16:00:00,-38.75,90.21,-80.1,54.1
13793,2023-05-24 16:15:00,24.98,90.21,-13.2,6.3
13794,2023-05-24 16:30:00,33.49,90.21,-59.2,23.7
13795,2023-05-24 16:45:00,128.19,90.21,18.7,-50.6
13796,2023-05-24 17:00:00,129.5,115.14,68.2,-37.5
13797,2023-05-24 17:15:00,26.72,115.14,-34.0,14.5
13798,2023-05-24 17:30:00,128.0,115.14,11.0,-25.5
13799,2023-05-24 17:45:00,130.09,115.14,67.7,-100.7
13800,2023-05-24 18:00:00,133.43,120.65,44.0,-30.0
13801,2023-05-24 18:15:00,128.62,120.65,56.4,-84.4
13802,2023-05-24 18:30:00,135.06,120.65,74.5,-113.9
13803,2023-05-24 18:45:00,131.92,120.65,69.5,-81.0
13804,2023-05-24 19:00:00,135.26,109.4,111.5,-183.1
13805,2023-05-24 19:15:00,128.41,109.4,71.7,-71.4
13806,2023-05-24 19:30:00,128.0,109.4,3.5,-19.9
13807,2023-05-24 19:45:00,128.0,109.4,43.5,-18.2
13808,2023-05-24 20:00:00,130.12,107.06,18.7,-100.9
13809,2023-05-24 20:15:00,128.23,107.06,36.1,-34.4
13810,2023-05-24 20:30:00,35.35,107.06,-11.4,10.5
13811,2023-05-24 20:45:00,23.8,107.06,-87.7,131.1
13812,2023-05-24 21:00:00,128.03,100.22,-23.2,-71.8
13813,2023-05-24 21:15:00,27.22,100.22,-19.9,13.9
13814,2023-05-24 21:30:00,32.3,100.22,-2.3,7.0
13815,2023-05-24 21:45:00,-46.11,100.22,-151.2,168.0
13816,2023-05-24 22:00:00,-41.96,100.1,-140.5,86.2
13817,2023-05-24 22:15:00,-106.72,100.1,-125.2,132.0
13818,2023-05-24 22:30:00,-109.93,100.1,-66.6,113.3
13819,2023-05-24 22:45:00,127.27,100.1,-11.8,-3.7
13820,2023-05-24 23:00:00,34.75,90.03,-34.5,27.2
13821,2023-05-24 23:15:00,124.62,90.03,38.7,-36.8
13822,2023-05-24 23:30:00,124.73,90.03,34.6,-40.2
13823,2023-05-24 23:45:00,123.0,90.03,5.9,-19.1
13824,2023-05-25 00:00:00,126.56,81.74,127.1,-149.6
13825,2023-05-25 00:15:00,16.55,81.74,-0.1,12.4
13826,2023-05-25 00:30:00,128.0,81.74,19.7,-76.8
13827,2023-05-25 00:45:00,5.18,81.74,-3.1,35.1
13828,2023-05-25 01:00:00,-267.74,74.78,-68.1,28.7
13829,2023-05-25 01:15:00,128.0,74.78,32.0,-40.4
13830,2023-05-25 01:30:00,128.0,74.78,16.1,-35.4
13831,2023-05-25 01:45:00,128.0,74.78,32.9,-57.7
13832,2023-05-25 02:00:00,128.0,78.3,32.3,-23.8
13833,2023-05-25 02:15:00,128.0,78.3,-25.3,-5.8
13834,2023-05-25 02:30:00,128.0,78.3,56.0,-45.4
13835,2023-05-25 02:45:00,132.26,78.3,109.0,-182.5
13836,2023-05-25 03:00:00,123.0,81.78,50.4,-66.6
13837,2023-05-25 03:15:00,123.0,81.78,21.5,-35.9
13838,2023-05-25 03:30:00,-37.57,81.78,6.5,10.9
13839,2023-05-25 03:45:00,1.24,81.78,-64.2,53.2
13840,2023-05-25 04:00:00,125.45,91.23,-48.7,-58.1
13841,2023-05-25 04:15:00,126.37,91.23,53.2,-68.7
13842,2023-05-25 04:30:00,126.75,91.23,70.6,-108.3
13843,2023-05-25 04:45:00,128.21,91.23,107.2,-157.8
13844,2023-05-25 05:00:00,126.94,112.68,157.8,-131.7
13845,2023-05-25 05:15:00,128.0,112.68,-25.5,-3.1
13846,2023-05-25 05:30:00,40.0,112.68,-46.4,24.4
13847,2023-05-25 05:45:00,128.0,112.68,68.5,-101.1
13848,2023-05-25 06:00:00,39.61,104.0,-41.7,13.0
13849,2023-05-25 06:15:00,128.0,104.0,18.6,-33.0
13850,2023-05-25 06:30:00,37.16,104.0,-61.8,61.8
13851,2023-05-25 06:45:00,22.08,104.0,-72.3,81.8
13852,2023-05-25 07:00:00,40.0,83.35,-27.4,18.6
13853,2023-05-25 07:15:00,128.0,83.35,15.6,-26.5
13854,2023-05-25 07:30:00,128.0,83.35,76.0,-84.0
13855,2023-05-25 07:45:00,24.35,83.35,-20.6,16.5
13856,2023-05-25 08:00:00,128.0,70.85,111.4,-115.8
13857,2023-05-25 08:15:00,128.44,70.85,80.8,-107.9
13858,2023-05-25 08:30:00,35.0,70.85,-104.2,104.7
13859,2023-05-25 08:45:00,35.0,70.85,-118.0,109.7
13860,2023-05-25 09:00:00,132.65,55.86,88.2,-212.0
13861,2023-05-25 09:15:00,133.86,55.86,190.3,-170.4
13862,2023-05-25 09:30:00,130.78,55.86,176.3,-175.5
13863,2023-05-25 09:45:00,128.0,55.86,35.5,-43.0
13864,2023-05-25 10:00:00,150.42,42.15,59.3,-104.8
13865,2023-05-25 10:15:00,128.0,42.15,79.5,-54.4
13866,2023-05-25 10:30:00,128.0,42.15,75.7,-99.7
13867,2023-05-25 10:45:00,-68.06,42.15,-69.2,96.8
13868,2023-05-25 11:00:00,128.0,23.35,-11.0,-5.7
13869,2023-05-25 11:15:00,128.0,23.35,106.8,-118.6
13870,2023-05-25 11:30:00,131.44,23.35,257.8,-255.5
13871,2023-05-25 11:45:00,157.97,23.35,61.2,-41.9
13872,2023-05-25 12:00:00,123.0,21.73,-38.5,-1.0
13873,2023-05-25 12:15:00,15.0,21.73,-8.7,16.5
13874,2023-05-25 12:30:00,-116.8,21.73,-100.9,117.2
13875,2023-05-25 12:45:00,-134.43,21.73,-117.7,143.8
13876,2023-05-25 13:00:00,-146.56,21.37,-163.1,210.8
13877,2023-05-25 13:15:00,-185.98,21.37,-118.7,100.9
13878,2023-05-25 13:30:00,-84.0,21.37,-37.0,36.8
13879,2023-05-25 13:45:00,123.0,21.37,25.5,-31.1
13880,2023-05-25 14:00:00,123.0,36.95,14.4,-31.3
13881,2023-05-25 14:15:00,12.4,36.95,-99.5,81.3
13882,2023-05-25 14:30:00,128.0,36.95,-17.3,-1.8
13883,2023-05-25 14:45:00,128.0,36.95,86.9,-97.1
13884,2023-05-25 15:00:00,33.0,68.93,-41.2,52.8
13885,2023-05-25 15:15:00,128.0,68.93,70.1,-93.1
13886,2023-05-25 15:30:00,128.0,68.93,44.3,-63.6
13887,2023-05-25 15:45:00,128.48,68.93,74.9,-88.6
13888,2023-05-25 16:00:00,35.37,79.18,-30.1,29.7
13889,2023-05-25 16:15:00,128.0,79.18,128.4,-137.5
13890,2023-05-25 16:30:00,159.81,79.18,118.7,-155.4
13891,2023-05-25 16:45:00,127.2,79.18,108.0,-120.4
13892,2023-05-25 17:00:00,126.96,89.88,-4.7,-15.1
13893,2023-05-25 17:15:00,128.0,89.88,43.6,-60.6
13894,2023-05-25 17:30:00,128.0,89.88,27.1,-33.8
13895,2023-05-25 17:45:00,130.3,89.88,100.6,-154.7
13896,2023-05-25 18:00:00,135.75,105.82,74.9,-54.5
13897,2023-05-25 18:15:00,129.19,105.82,104.1,-141.8
13898,2023-05-25 18:30:00,253.64,105.82,246.6,-309.5
13899,2023-05-25 18:45:00,266.19,105.82,265.7,-291.0
13900,2023-05-25 19:00:00,268.53,100.0,343.4,-331.8
13901,2023-05-25 19:15:00,238.9,100.0,58.9,-20.8
13902,2023-05-25 19:30:00,-15.46,100.0,0.0,29.8
13903,2023-05-25 19:45:00,7.77,100.0,-18.7,76.5
13904,2023-05-25 20:00:00,123.95,100.45,-54.1,-39.7
13905,2023-05-25 20:15:00,19.19,100.45,2.1,25.7
13906,2023-05-25 20:30:00,123.45,100.45,81.5,-81.5
13907,2023-05-25 20:45:00,123.0,100.45,54.7,-36.0
13908,2023-05-25 21:00:00,135.98,90.94,136.7,-230.6
13909,2023-05-25 21:15:00,128.0,90.94,80.4,-74.4
13910,2023-05-25 21:30:00,171.01,90.94,137.0,-73.2
13911,2023-05-25 21:45:00,171.01,90.94,39.1,-4.8
13912,2023-05-25 22:00:00,-5.04,88.11,-165.2,133.8
13913,2023-05-25 22:15:00,20.0,88.11,-79.8,60.6
13914,2023-05-25 22:30:00,-75.12,88.11,-107.5,196.6
13915,2023-05-25 22:45:00,-85.38,88.11,-114.0,160.2
13916,2023-05-25 23:00:00,14.73,76.4,-175.4,189.8
13917,2023-05-25 23:15:00,-6.09,76.4,-239.8,260.3
13918,2023-05-25 23:30:00,-10.14,76.4,-190.3,187.4
13919,2023-05-25 23:45:00,6.94,76.4,-109.0,129.9
13920,2023-05-26 00:00:00,142.13,74.27,124.6,-146.9
13921,2023-05-26 00:15:00,20.0,74.27,-70.5,83.3
13922,2023-05-26 00:30:00,20.0,74.27,-22.1,9.0
13923,2023-05-26 00:45:00,18.8,74.27,-26.6,41.6
13924,2023-05-26 01:00:00,-33.18,69.8,-36.1,34.0
13925,2023-05-26 01:15:00,140.0,69.8,6.0,-17.8
13926,2023-05-26 01:30:00,-3.97,69.8,-50.3,43.7
13927,2023-05-26 01:45:00,-55.37,69.8,-91.7,110.6
13928,2023-05-26 02:00:00,-92.95,68.54,-124.0,101.7
13929,2023-05-26 02:15:00,-164.73,68.54,-84.6,46.4
13930,2023-05-26 02:30:00,-186.67,68.54,-102.8,155.3
13931,2023-05-26 02:45:00,-148.08,68.54,-48.6,77.5
13932,2023-05-26 03:00:00,4.87,73.04,-116.0,158.6
13933,2023-05-26 03:15:00,-78.08,73.04,-221.4,184.8
13934,2023-05-26 03:30:00,0.0,73.04,-110.8,110.7
13935,2023-05-26 03:45:00,-2.29,73.04,-205.8,209.6
13936,2023-05-26 04:00:00,0.0,86.05,-150.8,58.0
13937,2023-05-26 04:15:00,146.68,86.05,41.0,-109.6
13938,2023-05-26 04:30:00,147.17,86.05,136.0,-216.2
13939,2023-05-26 04:45:00,155.72,86.05,154.2,-231.3
13940,2023-05-26 05:00:00,200.0,98.72,73.6,-61.3
13941,2023-05-26 05:15:00,200.0,98.72,27.0,-47.3
13942,2023-05-26 05:30:00,200.0,98.72,65.8,-73.4
13943,2023-05-26 05:45:00,21.68,98.72,-25.2,19.9
13944,2023-05-26 06:00:00,142.24,100.38,196.6,-223.8
13945,2023-05-26 06:15:00,140.0,100.38,76.7,-86.8
13946,2023-05-26 06:30:00,140.0,100.38,51.0,-56.2
13947,2023-05-26 06:45:00,140.0,100.38,48.3,-58.0
13948,2023-05-26 07:00:00,217.17,82.14,184.8,-415.7
13949,2023-05-26 07:15:00,224.75,82.14,226.3,-160.0
13950,2023-05-26 07:30:00,197.26,82.14,23.0,-48.2
13951,2023-05-26 07:45:00,21.02,82.14,-37.4,69.3
13952,2023-05-26 08:00:00,148.9,54.29,117.2,-169.5
13953,2023-05-26 08:15:00,-7.35,54.29,-6.9,29.9
13954,2023-05-26 08:30:00,135.0,54.29,30.6,-29.8
13955,2023-05-26 08:45:00,-88.47,54.29,-4.0,7.9
13956,2023-05-26 09:00:00,150.89,36.77,85.8,-204.3
13957,2023-05-26 09:15:00,138.33,36.77,2.0,-13.9
13958,2023-05-26 09:30:00,140.72,36.77,83.5,-99.3
13959,2023-05-26 09:45:00,-13.7,36.77,-22.0,37.6
13960,2023-05-26 10:00:00,140.86,24.42,148.9,-154.3
13961,2023-05-26 10:15:00,140.0,24.42,142.0,-141.0
13962,2023-05-26 10:30:00,142.09,24.42,160.2,-167.2
13963,2023-05-26 10:45:00,140.0,24.42,144.1,-138.1
13964,2023-05-26 11:00:00,140.0,32.31,113.8,-102.2
13965,2023-05-26 11:15:00,-100.76,32.31,-57.5,88.6
13966,2023-05-26 11:30:00,-16.69,32.31,-47.7,66.4
13967,2023-05-26 11:45:00,-37.19,32.31,-32.1,94.1
13968,2023-05-26 12:00:00,-177.5,5.78,-155.5,123.0
13969,2023-05-26 12:15:00,-87.0,5.78,-119.8,106.7
13970,2023-05-26 12:30:00,138.16,5.78,80.8,-94.7
13971,2023-05-26 12:45:00,-67.41,5.78,-44.0,73.5
13972,2023-05-26 13:00:00,-54.43,0.55,40.9,15.6
13973,2023-05-26 13:15:00,139.93,0.55,43.7,-112.4
13974,2023-05-26 13:30:00,140.0,0.55,49.3,-57.7
13975,2023-05-26 13:45:00,140.0,0.55,82.3,-86.0
13976,2023-05-26 14:00:00,-24.71,20.01,-91.6,100.7
13977,2023-05-26 14:15:00,140.0,20.01,58.8,-86.5
13978,2023-05-26 14:30:00,140.29,20.01,178.5,-178.8
13979,2023-05-26 14:45:00,159.0,20.01,222.5,-227.9
13980,2023-05-26 15:00:00,-30.78,52.23,-68.3,58.3
13981,2023-05-26 15:15:00,140.0,52.23,51.8,-54.1
13982,2023-05-26 15:30:00,140.0,52.23,49.9,-66.7
13983,2023-05-26 15:45:00,142.52,52.23,256.8,-266.4
13984,2023-05-26 16:00:00,-88.99,72.98,-241.6,235.0
13985,2023-05-26 16:15:00,9.49,72.98,-68.4,77.5
13986,2023-05-26 16:30:00,-1.92,72.98,-135.3,61.3
13987,2023-05-26 16:45:00,143.88,72.98,13.2,-17.1
13988,2023-05-26 17:00:00,-109.31,87.9,-290.1,299.2
13989,2023-05-26 17:15:00,-88.84,87.9,-187.1,193.3
13990,2023-05-26 17:30:00,19.17,87.9,-148.0,131.8
13991,2023-05-26 17:45:00,138.32,87.9,6.7,-33.7
13992,2023-05-26 18:00:00,18.29,103.15,-176.4,171.5
13993,2023-05-26 18:15:00,140.0,103.15,5.9,-23.0
13994,2023-05-26 18:30:00,20.0,103.15,-63.9,62.4
13995,2023-05-26 18:45:00,20.0,103.15,-5.4,1.6
13996,2023-05-26 19:00:00,20.0,98.06,-29.2,12.3
13997,2023-05-26 19:15:00,20.0,98.06,-64.4,59.6
13998,2023-05-26 19:30:00,17.91,98.06,-55.8,61.6
13999,2023-05-26 19:45:00,140.0,98.06,62.0,-33.3
14000,2023-05-26 20:00:00,10.05,99.5,-70.7,57.1
14001,2023-05-26 20:15:00,-2.85,99.5,-130.1,75.2
14002,2023-05-26 20:30:00,14.35,99.5,-37.9,61.0
14003,2023-05-26 20:45:00,19.51,99.5,-68.5,75.0
14004,2023-05-26 21:00:00,146.48,92.5,129.8,-169.4
14005,2023-05-26 21:15:00,135.0,92.5,0.0,-12.2
14006,2023-05-26 21:30:00,124.42,92.5,26.1,-33.5
14007,2023-05-26 21:45:00,5.56,92.5,-68.1,102.0
14008,2023-05-26 22:00:00,-22.72,89.73,-126.1,55.3
14009,2023-05-26 22:15:00,-13.93,89.73,-188.2,223.5
14010,2023-05-26 22:30:00,-23.55,89.73,-139.9,71.3
14011,2023-05-26 22:45:00,-10.71,89.73,-90.3,66.2
14012,2023-05-26 23:00:00,-5.18,83.51,-55.0,33.8
14013,2023-05-26 23:15:00,112.06,83.51,69.3,-81.0
14014,2023-05-26 23:30:00,111.81,83.51,58.2,-75.2
14015,2023-05-26 23:45:00,117.93,83.51,132.5,-152.6
14016,2023-05-27 00:00:00,118.93,84.73,139.7,-158.4
14017,2023-05-27 00:15:00,116.8,84.73,96.5,-107.7
14018,2023-05-27 00:30:00,119.02,84.73,187.8,-208.4
14019,2023-05-27 00:45:00,122.74,84.73,222.7,-238.3
14020,2023-05-27 01:00:00,209.58,83.27,183.1,-197.8
14021,2023-05-27 01:15:00,184.9,83.27,12.3,-19.3
14022,2023-05-27 01:30:00,-42.47,83.27,-78.7,133.7
14023,2023-05-27 01:45:00,116.8,83.27,61.5,-123.9
14024,2023-05-27 02:00:00,-52.67,78.7,-129.3,133.7
14025,2023-05-27 02:15:00,-124.53,78.7,-153.6,146.0
14026,2023-05-27 02:30:00,9.59,78.7,-36.4,10.4
14027,2023-05-27 02:45:00,-111.53,78.7,-44.2,25.7
14028,2023-05-27 03:00:00,16.8,77.1,-45.0,15.1
14029,2023-05-27 03:15:00,-197.65,77.1,-148.5,166.4
14030,2023-05-27 03:30:00,-2.24,77.1,-165.3,150.9
14031,2023-05-27 03:45:00,0.0,77.1,-70.9,47.9
14032,2023-05-27 04:00:00,111.8,82.7,-4.3,-10.8
14033,2023-05-27 04:15:00,111.8,82.7,-5.5,-12.7
14034,2023-05-27 04:30:00,111.8,82.7,13.5,-16.2
14035,2023-05-27 04:45:00,112.8,82.7,-17.8,-39.7
14036,2023-05-27 05:00:00,-123.1,82.99,-60.8,56.2
14037,2023-05-27 05:15:00,-1.01,82.99,-130.1,157.3
14038,2023-05-27 05:30:00,-11.99,82.99,-201.1,156.5
14039,2023-05-27 05:45:00,114.81,82.99,-26.1,-10.5
14040,2023-05-27 06:00:00,123.85,72.61,120.3,-179.6
14041,2023-05-27 06:15:00,116.36,72.61,86.4,-118.2
14042,2023-05-27 06:30:00,101.84,72.61,12.2,-14.3
14043,2023-05-27 06:45:00,77.27,72.61,77.7,-102.3
14044,2023-05-27 07:00:00,239.7,55.06,216.5,-495.7
14045,2023-05-27 07:15:00,328.67,55.06,404.7,-435.8
14046,2023-05-27 07:30:00,163.4,55.06,49.0,-41.0
14047,2023-05-27 07:45:00,157.9,55.06,27.6,-17.9
14048,2023-05-27 08:00:00,168.19,16.37,-1.9,-170.7
14049,2023-05-27 08:15:00,148.83,16.37,115.9,-10.9
14050,2023-05-27 08:30:00,-300.1,16.37,-46.3,2.7
14051,2023-05-27 08:45:00,116.8,16.37,46.4,-31.1
14052,2023-05-27 09:00:00,117.91,1.45,195.6,-194.7
14053,2023-05-27 09:15:00,116.8,1.45,79.4,-111.4
14054,2023-05-27 09:30:00,116.8,1.45,51.5,-49.2
14055,2023-05-27 09:45:00,116.8,1.45,130.8,-120.2
14056,2023-05-27 10:00:00,157.01,0.0,-17.1,-30.5
14057,2023-05-27 10:15:00,116.57,0.0,8.7,-7.4
14058,2023-05-27 10:30:00,-605.85,0.0,60.4,8.8
14059,2023-05-27 10:45:00,117.78,0.0,22.7,-45.2
14060,2023-05-27 11:00:00,123.28,4.17,76.9,-74.5
14061,2023-05-27 11:15:00,-104.79,4.17,-6.0,40.0
14062,2023-05-27 11:30:00,-317.36,4.17,-97.2,80.8
14063,2023-05-27 11:45:00,116.8,4.17,98.8,-109.6
14064,2023-05-27 12:00:00,116.8,0.0,87.9,-82.7
14065,2023-05-27 12:15:00,116.8,0.0,123.7,-125.9
14066,2023-05-27 12:30:00,116.8,0.0,87.4,-78.9
14067,2023-05-27 12:45:00,116.8,0.0,62.4,-74.6
14068,2023-05-27 13:00:00,-78.39,0.0,-12.9,24.5
14069,2023-05-27 13:15:00,116.8,0.0,67.3,-62.9
14070,2023-05-27 13:30:00,116.8,0.0,57.6,-58.2
14071,2023-05-27 13:45:00,-190.04,0.0,17.7,13.1
14072,2023-05-27 14:00:00,60.0,2.26,-9.3,-31.1
14073,2023-05-27 14:15:00,100.69,2.26,168.8,-184.5
14074,2023-05-27 14:30:00,133.3,2.26,243.7,-360.1
14075,2023-05-27 14:45:00,269.42,2.26,499.6,-499.3
14076,2023-05-27 15:00:00,-275.82,55.08,-174.7,186.8
