Timestamp start (Europe/Brussels),Timestamp end (Europe/Brussels),Price average forecast ECMWF ENS United Kingdom day-ahead (£/MWh),dtbe,dtutc
03/11/2024 22:45,03/11/2024 23:00,91.51,2024-11-03 22:45:00+01:00,2024-11-03 21:45:00+00:00
03/11/2024 23:00,03/11/2024 23:15,87.78,2024-11-03 23:00:00+01:00,2024-11-03 22:00:00+00:00
03/11/2024 23:15,03/11/2024 23:30,87.78,2024-11-03 23:15:00+01:00,2024-11-03 22:15:00+00:00
03/11/2024 23:30,03/11/2024 23:45,87.78,2024-11-03 23:30:00+01:00,2024-11-03 22:30:00+00:00
03/11/2024 23:45,04/11/2024 00:00,87.78,2024-11-03 23:45:00+01:00,2024-11-03 22:45:00+00:00
04/11/2024 00:00,04/11/2024 00:15,89.14,2024-11-04 00:00:00+01:00,2024-11-03 23:00:00+00:00
04/11/2024 00:15,04/11/2024 00:30,89.14,2024-11-04 00:15:00+01:00,2024-11-03 23:15:00+00:00
04/11/2024 00:30,04/11/2024 00:45,89.14,2024-11-04 00:30:00+01:00,2024-11-03 23:30:00+00:00
04/11/2024 00:45,04/11/2024 01:00,89.14,2024-11-04 00:45:00+01:00,2024-11-03 23:45:00+00:00
04/11/2024 01:00,04/11/2024 01:15,87.6,2024-11-04 01:00:00+01:00,2024-11-04 00:00:00+00:00
04/11/2024 01:15,04/11/2024 01:30,87.6,2024-11-04 01:15:00+01:00,2024-11-04 00:15:00+00:00
04/11/2024 01:30,04/11/2024 01:45,87.6,2024-11-04 01:30:00+01:00,2024-11-04 00:30:00+00:00
04/11/2024 01:45,04/11/2024 02:00,87.6,2024-11-04 01:45:00+01:00,2024-11-04 00:45:00+00:00
04/11/2024 02:00,04/11/2024 02:15,84.41,2024-11-04 02:00:00+01:00,2024-11-04 01:00:00+00:00
04/11/2024 02:15,04/11/2024 02:30,84.41,2024-11-04 02:15:00+01:00,2024-11-04 01:15:00+00:00
04/11/2024 02:30,04/11/2024 02:45,84.41,2024-11-04 02:30:00+01:00,2024-11-04 01:30:00+00:00
04/11/2024 02:45,04/11/2024 03:00,84.41,2024-11-04 02:45:00+01:00,2024-11-04 01:45:00+00:00
04/11/2024 03:00,04/11/2024 03:15,82.45,2024-11-04 03:00:00+01:00,2024-11-04 02:00:00+00:00
04/11/2024 03:15,04/11/2024 03:30,82.45,2024-11-04 03:15:00+01:00,2024-11-04 02:15:00+00:00
04/11/2024 03:30,04/11/2024 03:45,82.45,2024-11-04 03:30:00+01:00,2024-11-04 02:30:00+00:00
04/11/2024 03:45,04/11/2024 04:00,82.45,2024-11-04 03:45:00+01:00,2024-11-04 02:45:00+00:00
04/11/2024 04:00,04/11/2024 04:15,80.79,2024-11-04 04:00:00+01:00,2024-11-04 03:00:00+00:00
04/11/2024 04:15,04/11/2024 04:30,80.79,2024-11-04 04:15:00+01:00,2024-11-04 03:15:00+00:00
04/11/2024 04:30,04/11/2024 04:45,80.79,2024-11-04 04:30:00+01:00,2024-11-04 03:30:00+00:00
04/11/2024 04:45,04/11/2024 05:00,80.79,2024-11-04 04:45:00+01:00,2024-11-04 03:45:00+00:00
04/11/2024 05:00,04/11/2024 05:15,80.59,2024-11-04 05:00:00+01:00,2024-11-04 04:00:00+00:00
04/11/2024 05:15,04/11/2024 05:30,80.59,2024-11-04 05:15:00+01:00,2024-11-04 04:15:00+00:00
04/11/2024 05:30,04/11/2024 05:45,80.59,2024-11-04 05:30:00+01:00,2024-11-04 04:30:00+00:00
04/11/2024 05:45,04/11/2024 06:00,80.59,2024-11-04 05:45:00+01:00,2024-11-04 04:45:00+00:00
04/11/2024 06:00,04/11/2024 06:15,85.37,2024-11-04 06:00:00+01:00,2024-11-04 05:00:00+00:00
04/11/2024 06:15,04/11/2024 06:30,85.37,2024-11-04 06:15:00+01:00,2024-11-04 05:15:00+00:00
04/11/2024 06:30,04/11/2024 06:45,85.37,2024-11-04 06:30:00+01:00,2024-11-04 05:30:00+00:00
04/11/2024 06:45,04/11/2024 07:00,85.37,2024-11-04 06:45:00+01:00,2024-11-04 05:45:00+00:00
04/11/2024 07:00,04/11/2024 07:15,98.31,2024-11-04 07:00:00+01:00,2024-11-04 06:00:00+00:00
04/11/2024 07:15,04/11/2024 07:30,98.31,2024-11-04 07:15:00+01:00,2024-11-04 06:15:00+00:00
04/11/2024 07:30,04/11/2024 07:45,98.31,2024-11-04 07:30:00+01:00,2024-11-04 06:30:00+00:00
04/11/2024 07:45,04/11/2024 08:00,98.31,2024-11-04 07:45:00+01:00,2024-11-04 06:45:00+00:00
04/11/2024 08:00,04/11/2024 08:15,106.27,2024-11-04 08:00:00+01:00,2024-11-04 07:00:00+00:00
04/11/2024 08:15,04/11/2024 08:30,106.27,2024-11-04 08:15:00+01:00,2024-11-04 07:15:00+00:00
04/11/2024 08:30,04/11/2024 08:45,106.27,2024-11-04 08:30:00+01:00,2024-11-04 07:30:00+00:00
04/11/2024 08:45,04/11/2024 09:00,106.27,2024-11-04 08:45:00+01:00,2024-11-04 07:45:00+00:00
04/11/2024 09:00,04/11/2024 09:15,106.4,2024-11-04 09:00:00+01:00,2024-11-04 08:00:00+00:00
04/11/2024 09:15,04/11/2024 09:30,106.4,2024-11-04 09:15:00+01:00,2024-11-04 08:15:00+00:00
04/11/2024 09:30,04/11/2024 09:45,106.4,2024-11-04 09:30:00+01:00,2024-11-04 08:30:00+00:00
04/11/2024 09:45,04/11/2024 10:00,106.4,2024-11-04 09:45:00+01:00,2024-11-04 08:45:00+00:00
04/11/2024 10:00,04/11/2024 10:15,103.14,2024-11-04 10:00:00+01:00,2024-11-04 09:00:00+00:00
04/11/2024 10:15,04/11/2024 10:30,103.14,2024-11-04 10:15:00+01:00,2024-11-04 09:15:00+00:00
04/11/2024 10:30,04/11/2024 10:45,103.14,2024-11-04 10:30:00+01:00,2024-11-04 09:30:00+00:00
04/11/2024 10:45,04/11/2024 11:00,103.14,2024-11-04 10:45:00+01:00,2024-11-04 09:45:00+00:00
04/11/2024 11:00,04/11/2024 11:15,98.46,2024-11-04 11:00:00+01:00,2024-11-04 10:00:00+00:00
04/11/2024 11:15,04/11/2024 11:30,98.46,2024-11-04 11:15:00+01:00,2024-11-04 10:15:00+00:00
04/11/2024 11:30,04/11/2024 11:45,98.46,2024-11-04 11:30:00+01:00,2024-11-04 10:30:00+00:00
04/11/2024 11:45,04/11/2024 12:00,98.46,2024-11-04 11:45:00+01:00,2024-11-04 10:45:00+00:00
04/11/2024 12:00,04/11/2024 12:15,94.3,2024-11-04 12:00:00+01:00,2024-11-04 11:00:00+00:00
04/11/2024 12:15,04/11/2024 12:30,94.3,2024-11-04 12:15:00+01:00,2024-11-04 11:15:00+00:00
04/11/2024 12:30,04/11/2024 12:45,94.3,2024-11-04 12:30:00+01:00,2024-11-04 11:30:00+00:00
04/11/2024 12:45,04/11/2024 13:00,94.3,2024-11-04 12:45:00+01:00,2024-11-04 11:45:00+00:00
04/11/2024 13:00,04/11/2024 13:15,94.08,2024-11-04 13:00:00+01:00,2024-11-04 12:00:00+00:00
04/11/2024 13:15,04/11/2024 13:30,94.08,2024-11-04 13:15:00+01:00,2024-11-04 12:15:00+00:00
04/11/2024 13:30,04/11/2024 13:45,94.08,2024-11-04 13:30:00+01:00,2024-11-04 12:30:00+00:00
04/11/2024 13:45,04/11/2024 14:00,94.08,2024-11-04 13:45:00+01:00,2024-11-04 12:45:00+00:00
04/11/2024 14:00,04/11/2024 14:15,94.45,2024-11-04 14:00:00+01:00,2024-11-04 13:00:00+00:00
04/11/2024 14:15,04/11/2024 14:30,94.45,2024-11-04 14:15:00+01:00,2024-11-04 13:15:00+00:00
04/11/2024 14:30,04/11/2024 14:45,94.45,2024-11-04 14:30:00+01:00,2024-11-04 13:30:00+00:00
04/11/2024 14:45,04/11/2024 15:00,94.45,2024-11-04 14:45:00+01:00,2024-11-04 13:45:00+00:00
04/11/2024 15:00,04/11/2024 15:15,98.27,2024-11-04 15:00:00+01:00,2024-11-04 14:00:00+00:00
04/11/2024 15:15,04/11/2024 15:30,98.27,2024-11-04 15:15:00+01:00,2024-11-04 14:15:00+00:00
04/11/2024 15:30,04/11/2024 15:45,98.27,2024-11-04 15:30:00+01:00,2024-11-04 14:30:00+00:00
04/11/2024 15:45,04/11/2024 16:00,98.27,2024-11-04 15:45:00+01:00,2024-11-04 14:45:00+00:00
04/11/2024 16:00,04/11/2024 16:15,108.94,2024-11-04 16:00:00+01:00,2024-11-04 15:00:00+00:00
04/11/2024 16:15,04/11/2024 16:30,108.94,2024-11-04 16:15:00+01:00,2024-11-04 15:15:00+00:00
04/11/2024 16:30,04/11/2024 16:45,108.94,2024-11-04 16:30:00+01:00,2024-11-04 15:30:00+00:00
04/11/2024 16:45,04/11/2024 17:00,108.94,2024-11-04 16:45:00+01:00,2024-11-04 15:45:00+00:00
04/11/2024 17:00,04/11/2024 17:15,133.49,2024-11-04 17:00:00+01:00,2024-11-04 16:00:00+00:00
04/11/2024 17:15,04/11/2024 17:30,133.49,2024-11-04 17:15:00+01:00,2024-11-04 16:15:00+00:00
04/11/2024 17:30,04/11/2024 17:45,133.49,2024-11-04 17:30:00+01:00,2024-11-04 16:30:00+00:00
04/11/2024 17:45,04/11/2024 18:00,133.49,2024-11-04 17:45:00+01:00,2024-11-04 16:45:00+00:00
04/11/2024 18:00,04/11/2024 18:15,138.82,2024-11-04 18:00:00+01:00,2024-11-04 17:00:00+00:00
04/11/2024 18:15,04/11/2024 18:30,138.82,2024-11-04 18:15:00+01:00,2024-11-04 17:15:00+00:00
04/11/2024 18:30,04/11/2024 18:45,138.82,2024-11-04 18:30:00+01:00,2024-11-04 17:30:00+00:00
04/11/2024 18:45,04/11/2024 19:00,138.82,2024-11-04 18:45:00+01:00,2024-11-04 17:45:00+00:00
04/11/2024 19:00,04/11/2024 19:15,133.68,2024-11-04 19:00:00+01:00,2024-11-04 18:00:00+00:00
04/11/2024 19:15,04/11/2024 19:30,133.68,2024-11-04 19:15:00+01:00,2024-11-04 18:15:00+00:00
04/11/2024 19:30,04/11/2024 19:45,133.68,2024-11-04 19:30:00+01:00,2024-11-04 18:30:00+00:00
04/11/2024 19:45,04/11/2024 20:00,133.68,2024-11-04 19:45:00+01:00,2024-11-04 18:45:00+00:00
04/11/2024 20:00,04/11/2024 20:15,112.39,2024-11-04 20:00:00+01:00,2024-11-04 19:00:00+00:00
04/11/2024 20:15,04/11/2024 20:30,112.39,2024-11-04 20:15:00+01:00,2024-11-04 19:15:00+00:00
04/11/2024 20:30,04/11/2024 20:45,112.39,2024-11-04 20:30:00+01:00,2024-11-04 19:30:00+00:00
04/11/2024 20:45,04/11/2024 21:00,112.39,2024-11-04 20:45:00+01:00,2024-11-04 19:45:00+00:00
04/11/2024 21:00,04/11/2024 21:15,98.9,2024-11-04 21:00:00+01:00,2024-11-04 20:00:00+00:00
04/11/2024 21:15,04/11/2024 21:30,98.9,2024-11-04 21:15:00+01:00,2024-11-04 20:15:00+00:00
04/11/2024 21:30,04/11/2024 21:45,98.9,2024-11-04 21:30:00+01:00,2024-11-04 20:30:00+00:00
04/11/2024 21:45,04/11/2024 22:00,98.9,2024-11-04 21:45:00+01:00,2024-11-04 20:45:00+00:00
04/11/2024 22:00,04/11/2024 22:15,92.69,2024-11-04 22:00:00+01:00,2024-11-04 21:00:00+00:00
04/11/2024 22:15,04/11/2024 22:30,92.69,2024-11-04 22:15:00+01:00,2024-11-04 21:15:00+00:00
04/11/2024 22:30,04/11/2024 22:45,92.69,2024-11-04 22:30:00+01:00,2024-11-04 21:30:00+00:00
04/11/2024 22:45,04/11/2024 23:00,92.69,2024-11-04 22:45:00+01:00,2024-11-04 21:45:00+00:00
04/11/2024 23:00,04/11/2024 23:15,86.84,2024-11-04 23:00:00+01:00,2024-11-04 22:00:00+00:00
04/11/2024 23:15,04/11/2024 23:30,86.84,2024-11-04 23:15:00+01:00,2024-11-04 22:15:00+00:00
04/11/2024 23:30,04/11/2024 23:45,86.84,2024-11-04 23:30:00+01:00,2024-11-04 22:30:00+00:00
04/11/2024 23:45,05/11/2024 00:00,86.84,2024-11-04 23:45:00+01:00,2024-11-04 22:45:00+00:00
05/11/2024 00:00,05/11/2024 00:15,89.4,2024-11-05 00:00:00+01:00,2024-11-04 23:00:00+00:00
05/11/2024 00:15,05/11/2024 00:30,89.4,2024-11-05 00:15:00+01:00,2024-11-04 23:15:00+00:00
05/11/2024 00:30,05/11/2024 00:45,89.4,2024-11-05 00:30:00+01:00,2024-11-04 23:30:00+00:00
05/11/2024 00:45,05/11/2024 01:00,89.4,2024-11-05 00:45:00+01:00,2024-11-04 23:45:00+00:00
05/11/2024 01:00,05/11/2024 01:15,87.71,2024-11-05 01:00:00+01:00,2024-11-05 00:00:00+00:00
05/11/2024 01:15,05/11/2024 01:30,87.71,2024-11-05 01:15:00+01:00,2024-11-05 00:15:00+00:00
05/11/2024 01:30,05/11/2024 01:45,87.71,2024-11-05 01:30:00+01:00,2024-11-05 00:30:00+00:00
05/11/2024 01:45,05/11/2024 02:00,87.71,2024-11-05 01:45:00+01:00,2024-11-05 00:45:00+00:00
05/11/2024 02:00,05/11/2024 02:15,86.47,2024-11-05 02:00:00+01:00,2024-11-05 01:00:00+00:00
05/11/2024 02:15,05/11/2024 02:30,86.47,2024-11-05 02:15:00+01:00,2024-11-05 01:15:00+00:00
05/11/2024 02:30,05/11/2024 02:45,86.47,2024-11-05 02:30:00+01:00,2024-11-05 01:30:00+00:00
05/11/2024 02:45,05/11/2024 03:00,86.47,2024-11-05 02:45:00+01:00,2024-11-05 01:45:00+00:00
05/11/2024 03:00,05/11/2024 03:15,81.95,2024-11-05 03:00:00+01:00,2024-11-05 02:00:00+00:00
05/11/2024 03:15,05/11/2024 03:30,81.95,2024-11-05 03:15:00+01:00,2024-11-05 02:15:00+00:00
05/11/2024 03:30,05/11/2024 03:45,81.95,2024-11-05 03:30:00+01:00,2024-11-05 02:30:00+00:00
05/11/2024 03:45,05/11/2024 04:00,81.95,2024-11-05 03:45:00+01:00,2024-11-05 02:45:00+00:00
05/11/2024 04:00,05/11/2024 04:15,81.95,2024-11-05 04:00:00+01:00,2024-11-05 03:00:00+00:00
05/11/2024 04:15,05/11/2024 04:30,81.95,2024-11-05 04:15:00+01:00,2024-11-05 03:15:00+00:00
05/11/2024 04:30,05/11/2024 04:45,81.95,2024-11-05 04:30:00+01:00,2024-11-05 03:30:00+00:00
05/11/2024 04:45,05/11/2024 05:00,81.95,2024-11-05 04:45:00+01:00,2024-11-05 03:45:00+00:00
05/11/2024 05:00,05/11/2024 05:15,83.98,2024-11-05 05:00:00+01:00,2024-11-05 04:00:00+00:00
05/11/2024 05:15,05/11/2024 05:30,83.98,2024-11-05 05:15:00+01:00,2024-11-05 04:15:00+00:00
05/11/2024 05:30,05/11/2024 05:45,83.98,2024-11-05 05:30:00+01:00,2024-11-05 04:30:00+00:00
05/11/2024 05:45,05/11/2024 06:00,83.98,2024-11-05 05:45:00+01:00,2024-11-05 04:45:00+00:00
05/11/2024 06:00,05/11/2024 06:15,88.91,2024-11-05 06:00:00+01:00,2024-11-05 05:00:00+00:00
05/11/2024 06:15,05/11/2024 06:30,88.91,2024-11-05 06:15:00+01:00,2024-11-05 05:15:00+00:00
05/11/2024 06:30,05/11/2024 06:45,88.91,2024-11-05 06:30:00+01:00,2024-11-05 05:30:00+00:00
05/11/2024 06:45,05/11/2024 07:00,88.91,2024-11-05 06:45:00+01:00,2024-11-05 05:45:00+00:00
05/11/2024 07:00,05/11/2024 07:15,101.94,2024-11-05 07:00:00+01:00,2024-11-05 06:00:00+00:00
05/11/2024 07:15,05/11/2024 07:30,101.94,2024-11-05 07:15:00+01:00,2024-11-05 06:15:00+00:00
05/11/2024 07:30,05/11/2024 07:45,101.94,2024-11-05 07:30:00+01:00,2024-11-05 06:30:00+00:00
05/11/2024 07:45,05/11/2024 08:00,101.94,2024-11-05 07:45:00+01:00,2024-11-05 06:45:00+00:00
05/11/2024 08:00,05/11/2024 08:15,114.02,2024-11-05 08:00:00+01:00,2024-11-05 07:00:00+00:00
05/11/2024 08:15,05/11/2024 08:30,114.02,2024-11-05 08:15:00+01:00,2024-11-05 07:15:00+00:00
05/11/2024 08:30,05/11/2024 08:45,114.02,2024-11-05 08:30:00+01:00,2024-11-05 07:30:00+00:00
05/11/2024 08:45,05/11/2024 09:00,114.02,2024-11-05 08:45:00+01:00,2024-11-05 07:45:00+00:00
05/11/2024 09:00,05/11/2024 09:15,120.15,2024-11-05 09:00:00+01:00,2024-11-05 08:00:00+00:00
05/11/2024 09:15,05/11/2024 09:30,120.15,2024-11-05 09:15:00+01:00,2024-11-05 08:15:00+00:00
05/11/2024 09:30,05/11/2024 09:45,120.15,2024-11-05 09:30:00+01:00,2024-11-05 08:30:00+00:00
05/11/2024 09:45,05/11/2024 10:00,120.15,2024-11-05 09:45:00+01:00,2024-11-05 08:45:00+00:00
05/11/2024 10:00,05/11/2024 10:15,111.9,2024-11-05 10:00:00+01:00,2024-11-05 09:00:00+00:00
05/11/2024 10:15,05/11/2024 10:30,111.9,2024-11-05 10:15:00+01:00,2024-11-05 09:15:00+00:00
05/11/2024 10:30,05/11/2024 10:45,111.9,2024-11-05 10:30:00+01:00,2024-11-05 09:30:00+00:00
05/11/2024 10:45,05/11/2024 11:00,111.9,2024-11-05 10:45:00+01:00,2024-11-05 09:45:00+00:00
05/11/2024 11:00,05/11/2024 11:15,103.52,2024-11-05 11:00:00+01:00,2024-11-05 10:00:00+00:00
05/11/2024 11:15,05/11/2024 11:30,103.52,2024-11-05 11:15:00+01:00,2024-11-05 10:15:00+00:00
05/11/2024 11:30,05/11/2024 11:45,103.52,2024-11-05 11:30:00+01:00,2024-11-05 10:30:00+00:00
05/11/2024 11:45,05/11/2024 12:00,103.52,2024-11-05 11:45:00+01:00,2024-11-05 10:45:00+00:00
05/11/2024 12:00,05/11/2024 12:15,96.43,2024-11-05 12:00:00+01:00,2024-11-05 11:00:00+00:00
05/11/2024 12:15,05/11/2024 12:30,96.43,2024-11-05 12:15:00+01:00,2024-11-05 11:15:00+00:00
05/11/2024 12:30,05/11/2024 12:45,96.43,2024-11-05 12:30:00+01:00,2024-11-05 11:30:00+00:00
05/11/2024 12:45,05/11/2024 13:00,96.43,2024-11-05 12:45:00+01:00,2024-11-05 11:45:00+00:00
05/11/2024 13:00,05/11/2024 13:15,95.93,2024-11-05 13:00:00+01:00,2024-11-05 12:00:00+00:00
05/11/2024 13:15,05/11/2024 13:30,95.93,2024-11-05 13:15:00+01:00,2024-11-05 12:15:00+00:00
05/11/2024 13:30,05/11/2024 13:45,95.93,2024-11-05 13:30:00+01:00,2024-11-05 12:30:00+00:00
05/11/2024 13:45,05/11/2024 14:00,95.93,2024-11-05 13:45:00+01:00,2024-11-05 12:45:00+00:00
05/11/2024 14:00,05/11/2024 14:15,99.21,2024-11-05 14:00:00+01:00,2024-11-05 13:00:00+00:00
05/11/2024 14:15,05/11/2024 14:30,99.21,2024-11-05 14:15:00+01:00,2024-11-05 13:15:00+00:00
05/11/2024 14:30,05/11/2024 14:45,99.21,2024-11-05 14:30:00+01:00,2024-11-05 13:30:00+00:00
05/11/2024 14:45,05/11/2024 15:00,99.21,2024-11-05 14:45:00+01:00,2024-11-05 13:45:00+00:00
05/11/2024 15:00,05/11/2024 15:15,108.91,2024-11-05 15:00:00+01:00,2024-11-05 14:00:00+00:00
05/11/2024 15:15,05/11/2024 15:30,108.91,2024-11-05 15:15:00+01:00,2024-11-05 14:15:00+00:00
05/11/2024 15:30,05/11/2024 15:45,108.91,2024-11-05 15:30:00+01:00,2024-11-05 14:30:00+00:00
05/11/2024 15:45,05/11/2024 16:00,108.91,2024-11-05 15:45:00+01:00,2024-11-05 14:45:00+00:00
05/11/2024 16:00,05/11/2024 16:15,125.0,2024-11-05 16:00:00+01:00,2024-11-05 15:00:00+00:00
05/11/2024 16:15,05/11/2024 16:30,125.0,2024-11-05 16:15:00+01:00,2024-11-05 15:15:00+00:00
05/11/2024 16:30,05/11/2024 16:45,125.0,2024-11-05 16:30:00+01:00,2024-11-05 15:30:00+00:00
05/11/2024 16:45,05/11/2024 17:00,125.0,2024-11-05 16:45:00+01:00,2024-11-05 15:45:00+00:00
05/11/2024 17:00,05/11/2024 17:15,171.12,2024-11-05 17:00:00+01:00,2024-11-05 16:00:00+00:00
05/11/2024 17:15,05/11/2024 17:30,171.12,2024-11-05 17:15:00+01:00,2024-11-05 16:15:00+00:00
05/11/2024 17:30,05/11/2024 17:45,171.12,2024-11-05 17:30:00+01:00,2024-11-05 16:30:00+00:00
05/11/2024 17:45,05/11/2024 18:00,171.12,2024-11-05 17:45:00+01:00,2024-11-05 16:45:00+00:00
05/11/2024 18:00,05/11/2024 18:15,179.72,2024-11-05 18:00:00+01:00,2024-11-05 17:00:00+00:00
05/11/2024 18:15,05/11/2024 18:30,179.72,2024-11-05 18:15:00+01:00,2024-11-05 17:15:00+00:00
05/11/2024 18:30,05/11/2024 18:45,179.72,2024-11-05 18:30:00+01:00,2024-11-05 17:30:00+00:00
05/11/2024 18:45,05/11/2024 19:00,179.72,2024-11-05 18:45:00+01:00,2024-11-05 17:45:00+00:00
05/11/2024 19:00,05/11/2024 19:15,164.33,2024-11-05 19:00:00+01:00,2024-11-05 18:00:00+00:00
05/11/2024 19:15,05/11/2024 19:30,164.33,2024-11-05 19:15:00+01:00,2024-11-05 18:15:00+00:00
05/11/2024 19:30,05/11/2024 19:45,164.33,2024-11-05 19:30:00+01:00,2024-11-05 18:30:00+00:00
05/11/2024 19:45,05/11/2024 20:00,164.33,2024-11-05 19:45:00+01:00,2024-11-05 18:45:00+00:00
05/11/2024 20:00,05/11/2024 20:15,125.17,2024-11-05 20:00:00+01:00,2024-11-05 19:00:00+00:00
05/11/2024 20:15,05/11/2024 20:30,125.17,2024-11-05 20:15:00+01:00,2024-11-05 19:15:00+00:00
05/11/2024 20:30,05/11/2024 20:45,125.17,2024-11-05 20:30:00+01:00,2024-11-05 19:30:00+00:00
05/11/2024 20:45,05/11/2024 21:00,125.17,2024-11-05 20:45:00+01:00,2024-11-05 19:45:00+00:00
05/11/2024 21:00,05/11/2024 21:15,102.39,2024-11-05 21:00:00+01:00,2024-11-05 20:00:00+00:00
05/11/2024 21:15,05/11/2024 21:30,102.39,2024-11-05 21:15:00+01:00,2024-11-05 20:15:00+00:00
05/11/2024 21:30,05/11/2024 21:45,102.39,2024-11-05 21:30:00+01:00,2024-11-05 20:30:00+00:00
05/11/2024 21:45,05/11/2024 22:00,102.39,2024-11-05 21:45:00+01:00,2024-11-05 20:45:00+00:00
05/11/2024 22:00,05/11/2024 22:15,90.57,2024-11-05 22:00:00+01:00,2024-11-05 21:00:00+00:00
05/11/2024 22:15,05/11/2024 22:30,90.57,2024-11-05 22:15:00+01:00,2024-11-05 21:15:00+00:00
05/11/2024 22:30,05/11/2024 22:45,90.57,2024-11-05 22:30:00+01:00,2024-11-05 21:30:00+00:00
05/11/2024 22:45,05/11/2024 23:00,90.57,2024-11-05 22:45:00+01:00,2024-11-05 21:45:00+00:00
05/11/2024 23:00,05/11/2024 23:15,85.3,2024-11-05 23:00:00+01:00,2024-11-05 22:00:00+00:00
05/11/2024 23:15,05/11/2024 23:30,85.3,2024-11-05 23:15:00+01:00,2024-11-05 22:15:00+00:00
05/11/2024 23:30,05/11/2024 23:45,85.3,2024-11-05 23:30:00+01:00,2024-11-05 22:30:00+00:00
05/11/2024 23:45,06/11/2024 00:00,85.3,2024-11-05 23:45:00+01:00,2024-11-05 22:45:00+00:00
06/11/2024 00:00,06/11/2024 00:15,84.54,2024-11-06 00:00:00+01:00,2024-11-05 23:00:00+00:00
06/11/2024 00:15,06/11/2024 00:30,84.54,2024-11-06 00:15:00+01:00,2024-11-05 23:15:00+00:00
06/11/2024 00:30,06/11/2024 00:45,84.54,2024-11-06 00:30:00+01:00,2024-11-05 23:30:00+00:00
06/11/2024 00:45,06/11/2024 01:00,84.54,2024-11-06 00:45:00+01:00,2024-11-05 23:45:00+00:00
06/11/2024 01:00,06/11/2024 01:15,82.76,2024-11-06 01:00:00+01:00,2024-11-06 00:00:00+00:00
06/11/2024 01:15,06/11/2024 01:30,82.76,2024-11-06 01:15:00+01:00,2024-11-06 00:15:00+00:00
06/11/2024 01:30,06/11/2024 01:45,82.76,2024-11-06 01:30:00+01:00,2024-11-06 00:30:00+00:00
06/11/2024 01:45,06/11/2024 02:00,82.76,2024-11-06 01:45:00+01:00,2024-11-06 00:45:00+00:00
06/11/2024 02:00,06/11/2024 02:15,81.12,2024-11-06 02:00:00+01:00,2024-11-06 01:00:00+00:00
06/11/2024 02:15,06/11/2024 02:30,81.12,2024-11-06 02:15:00+01:00,2024-11-06 01:15:00+00:00
06/11/2024 02:30,06/11/2024 02:45,81.12,2024-11-06 02:30:00+01:00,2024-11-06 01:30:00+00:00
06/11/2024 02:45,06/11/2024 03:00,81.12,2024-11-06 02:45:00+01:00,2024-11-06 01:45:00+00:00
06/11/2024 03:00,06/11/2024 03:15,78.88,2024-11-06 03:00:00+01:00,2024-11-06 02:00:00+00:00
06/11/2024 03:15,06/11/2024 03:30,78.88,2024-11-06 03:15:00+01:00,2024-11-06 02:15:00+00:00
06/11/2024 03:30,06/11/2024 03:45,78.88,2024-11-06 03:30:00+01:00,2024-11-06 02:30:00+00:00
06/11/2024 03:45,06/11/2024 04:00,78.88,2024-11-06 03:45:00+01:00,2024-11-06 02:45:00+00:00
06/11/2024 04:00,06/11/2024 04:15,78.5,2024-11-06 04:00:00+01:00,2024-11-06 03:00:00+00:00
06/11/2024 04:15,06/11/2024 04:30,78.5,2024-11-06 04:15:00+01:00,2024-11-06 03:15:00+00:00
06/11/2024 04:30,06/11/2024 04:45,78.5,2024-11-06 04:30:00+01:00,2024-11-06 03:30:00+00:00
06/11/2024 04:45,06/11/2024 05:00,78.5,2024-11-06 04:45:00+01:00,2024-11-06 03:45:00+00:00
06/11/2024 05:00,06/11/2024 05:15,79.08,2024-11-06 05:00:00+01:00,2024-11-06 04:00:00+00:00
06/11/2024 05:15,06/11/2024 05:30,79.08,2024-11-06 05:15:00+01:00,2024-11-06 04:15:00+00:00
06/11/2024 05:30,06/11/2024 05:45,79.08,2024-11-06 05:30:00+01:00,2024-11-06 04:30:00+00:00
06/11/2024 05:45,06/11/2024 06:00,79.08,2024-11-06 05:45:00+01:00,2024-11-06 04:45:00+00:00
06/11/2024 06:00,06/11/2024 06:15,85.41,2024-11-06 06:00:00+01:00,2024-11-06 05:00:00+00:00
06/11/2024 06:15,06/11/2024 06:30,85.41,2024-11-06 06:15:00+01:00,2024-11-06 05:15:00+00:00
06/11/2024 06:30,06/11/2024 06:45,85.41,2024-11-06 06:30:00+01:00,2024-11-06 05:30:00+00:00
06/11/2024 06:45,06/11/2024 07:00,85.41,2024-11-06 06:45:00+01:00,2024-11-06 05:45:00+00:00
06/11/2024 07:00,06/11/2024 07:15,96.72,2024-11-06 07:00:00+01:00,2024-11-06 06:00:00+00:00
06/11/2024 07:15,06/11/2024 07:30,96.72,2024-11-06 07:15:00+01:00,2024-11-06 06:15:00+00:00
06/11/2024 07:30,06/11/2024 07:45,96.72,2024-11-06 07:30:00+01:00,2024-11-06 06:30:00+00:00
06/11/2024 07:45,06/11/2024 08:00,96.72,2024-11-06 07:45:00+01:00,2024-11-06 06:45:00+00:00
06/11/2024 08:00,06/11/2024 08:15,104.75,2024-11-06 08:00:00+01:00,2024-11-06 07:00:00+00:00
06/11/2024 08:15,06/11/2024 08:30,104.75,2024-11-06 08:15:00+01:00,2024-11-06 07:15:00+00:00
06/11/2024 08:30,06/11/2024 08:45,104.75,2024-11-06 08:30:00+01:00,2024-11-06 07:30:00+00:00
