dtutc,Unnamed: 0,elia_wind_da,elia_wind_da_p10,elia_wind_da_p90,elia_wind_latest,realtimeMeasurement
2023-09-13 10:00:00,24521.5,1095.775,869.35,1766.875,1398.95,901.6675
2023-09-13 11:00:00,24525.5,930.5,548.225,1416.725,1221.8,722.2975
2023-09-13 12:00:00,24529.5,867.8,477.875,1365.325,1047.9,849.5025
2023-09-13 13:00:00,24533.5,826.2,502.575,1333.4,844.35,687.805
2023-09-13 14:00:00,24537.5,823.55,486.775,1245.6,740.425,579.3824999999999
2023-09-13 15:00:00,24541.5,841.375,486.375,1179.3,633.075,516.19
2023-09-13 16:00:00,24545.5,869.825,468.57500000000005,1242.4,541.925,418.7875
2023-09-13 17:00:00,24549.5,851.125,404.55,1280.2,453.625,370.3175
2023-09-13 18:00:00,24553.5,839.375,463.425,1270.175,396.025,315.895
2023-09-13 19:00:00,24557.5,793.95,467.65,1219.8,340.025,322.915
2023-09-13 20:00:00,24561.5,706.7,411.275,1111.75,274.425,289.635
2023-09-13 21:00:00,24565.5,633.0999999999999,339.85,1030.5,292.5,225.10500000000002
2023-09-13 22:00:00,24569.5,184.75,89.75,362.475,275.6,164.565
2023-09-13 23:00:00,24573.5,162.925,75.475,358.675,209.1,132.7375
2023-09-14 00:00:00,24577.5,152.8,66.425,427.82500000000005,172.7,100.25999999999999
2023-09-14 01:00:00,24581.5,149.2,64.0,480.2,163.95000000000002,83.0625
2023-09-14 02:00:00,24585.5,144.225,60.6,591.1,140.175,69.2575
2023-09-14 03:00:00,24589.5,140.275,54.5,599.975,134.89999999999998,73.6375
2023-09-14 04:00:00,24593.5,134.8,49.775,461.65,100.525,75.21000000000001
2023-09-14 05:00:00,24597.5,119.075,44.175,373.175,87.075,86.8625
2023-09-14 06:00:00,24601.5,87.275,26.45,367.425,81.625,79.92750000000001
2023-09-14 07:00:00,24605.5,49.95,6.45,322.55,54.975,45.8
2023-09-14 08:00:00,24609.5,26.125,0.35,297.9,32.125,10.239999999999998
2023-09-14 09:00:00,24613.5,19.725,0.325,292.575,29.424999999999997,13.1475
2023-09-14 10:00:00,24617.5,19.25,0.125,260.65000000000003,15.525,13.3625
2023-09-14 11:00:00,24621.5,18.725,0.0,239.575,14.15,4.4975
2023-09-14 12:00:00,24625.5,16.950000000000003,0.0,251.325,12.425,2.8225
2023-09-14 13:00:00,24629.5,14.850000000000001,0.0,238.175,12.425,-0.665
2023-09-14 14:00:00,24633.5,14.75,0.0,216.45,16.0,-0.017500000000000016
2023-09-14 15:00:00,24637.5,21.375,0.44999999999999996,212.175,20.700000000000003,3.865
2023-09-14 16:00:00,24641.5,42.025,3.15,220.575,38.05,9.86
2023-09-14 17:00:00,24645.5,111.19999999999999,18.75,281.4,87.8,36.15
2023-09-14 18:00:00,24649.5,231.55,85.225,442.29999999999995,204.725,151.55
2023-09-14 19:00:00,24653.5,375.9,199.225,612.0,373.05,369.19
2023-09-14 20:00:00,24657.5,497.54999999999995,285.525,714.5,455.975,530.0699999999999
2023-09-14 21:00:00,24661.5,582.225,296.225,843.4,569.1,560.6925
2023-09-14 22:00:00,24665.5,644.025,349.79999999999995,906.15,621.2,599.1075
2023-09-14 23:00:00,24669.5,638.575,377.7,886.1,611.9,571.705
2023-09-15 00:00:00,24673.5,588.975,331.925,878.15,565.45,470.7875
2023-09-15 01:00:00,24677.5,539.05,272.35,991.5,516.45,391.86
2023-09-15 02:00:00,24681.5,508.05,261.65,1048.75,472.6,401.6475
2023-09-15 03:00:00,24685.5,472.1,256.675,962.625,433.5,389.88
2023-09-15 04:00:00,24689.5,416.475,226.05,785.625,413.325,390.795
2023-09-15 05:00:00,24693.5,357.975,175.85,633.025,403.35,386.46000000000004
2023-09-15 06:00:00,24697.5,304.275,118.05,620.125,370.575,328.26
2023-09-15 07:00:00,24701.5,233.5,86.275,535.8249999999999,285.025,249.535
2023-09-15 08:00:00,24705.5,157.875,62.35,422.34999999999997,190.8,135.25
2023-09-15 09:00:00,24709.5,109.225,33.1,369.425,166.45,121.4975
2023-09-15 10:00:00,24713.5,81.55,14.0,308.1,115.4,129.9975
2023-09-15 11:00:00,24717.5,69.5,6.65,275.55,104.525,113.2675
2023-09-15 12:00:00,24721.5,73.775,6.75,295.375,110.0,90.305
2023-09-15 13:00:00,24725.5,77.725,6.725,295.325,152.775,163.4725
2023-09-15 14:00:00,24729.5,94.325,14.175,306.2,200.0,194.2125
2023-09-15 15:00:00,24733.5,133.775,48.8,343.6,285.625,251.9275
2023-09-15 16:00:00,24737.5,180.475,92.45,379.525,383.20000000000005,363.185
2023-09-15 17:00:00,24741.5,250.95,128.525,448.55,466.35,472.1
2023-09-15 18:00:00,24745.5,356.075,192.35,613.55,549.525,548.6424999999999
2023-09-15 19:00:00,24749.5,450.625,262.45,721.25,615.475,669.215
2023-09-15 20:00:00,24753.5,518.525,305.275,730.4,655.775,715.1725
2023-09-15 21:00:00,24757.5,540.8,277.6,769.05,668.0,667.5799999999999
2023-09-15 22:00:00,24761.5,590.575,305.825,838.225,618.775,603.81
2023-09-15 23:00:00,24765.5,556.0,296.0,811.675,565.95,506.595
2023-09-16 00:00:00,24769.5,501.65000000000003,265.4,804.7249999999999,501.65,341.9325
2023-09-16 01:00:00,24773.5,423.45,220.4,754.6,383.9,249.7875
2023-09-16 02:00:00,24777.5,343.675,176.6,762.525,296.075,200.0225
2023-09-16 03:00:00,24781.5,276.375,124.55,694.175,231.54999999999998,165.68
2023-09-16 04:00:00,24785.5,234.1,93.375,529.025,189.225,138.9175
2023-09-16 05:00:00,24789.5,215.575,79.075,473.75,164.45,102.97999999999999
2023-09-16 06:00:00,24793.5,202.25,77.625,511.0,149.75,95.64
2023-09-16 07:00:00,24797.5,171.325,60.475,463.32500000000005,109.675,100.1925
2023-09-16 08:00:00,24801.5,134.29999999999998,35.45,396.175,83.65,52.2025
2023-09-16 09:00:00,24805.5,112.625,27.05,372.35,135.0,56.4925
2023-09-16 10:00:00,24809.5,115.6,25.325000000000003,340.825,123.75,90.33
2023-09-16 11:00:00,24813.5,151.6,41.3,355.70000000000005,157.225,241.88
2023-09-16 12:00:00,24817.5,197.075,79.85,437.175,209.375,278.125
2023-09-16 13:00:00,24821.5,257.575,135.775,524.15,296.675,306.2825
2023-09-16 14:00:00,24825.5,337.875,203.4,625.775,378.5,209.77
2023-09-16 15:00:00,24829.5,434.825,260.925,722.9,472.525,212.5375
2023-09-16 16:00:00,24833.5,582.675,330.525,949.05,525.525,380.2275
2023-09-16 17:00:00,24837.5,780.25,391.65000000000003,1196.8,616.4,535.51
2023-09-16 18:00:00,24841.5,994.325,547.175,1393.7,763.4000000000001,676.59
2023-09-16 19:00:00,24845.5,1192.6750000000002,874.725,1621.125,909.425,857.7375
2023-09-16 20:00:00,24849.5,1326.65,1043.75,1765.65,883.025,947.64
2023-09-16 21:00:00,24853.5,1349.925,983.875,1761.975,940.45,812.18
2023-09-16 22:00:00,24857.5,956.85,702.625,1278.625,870.5999999999999,481.81
2023-09-16 23:00:00,24861.5,937.3,615.175,1194.9,832.6,372.35
2023-09-17 00:00:00,24865.5,863.75,550.675,1279.95,812.425,220.6575
2023-09-17 01:00:00,24869.5,802.8,530.575,1372.5,892.45,477.02250000000004
2023-09-17 02:00:00,24873.5,769.375,472.82500000000005,1277.425,987.975,555.825
2023-09-17 03:00:00,24877.5,745.425,383.2,1223.625,1005.875,586.995
2023-09-17 04:00:00,24881.5,677.4,359.275,1204.9,940.95,621.005
2023-09-17 05:00:00,24885.5,653.25,403.525,1137.55,862.6,799.9475
2023-09-17 06:00:00,24889.5,606.8499999999999,325.95,1156.8999999999999,749.6999999999999,776.5799999999999
2023-09-17 07:00:00,24893.5,501.7,228.125,1043.9750000000001,634.95,720.27
2023-09-17 08:00:00,24897.5,368.35,151.325,742.575,515.8,646.3875
2023-09-17 09:00:00,24901.5,253.5,67.275,524.525,364.0,506.2525
2023-09-17 10:00:00,24905.5,188.3,47.1,418.225,260.6,326.76750000000004
2023-09-17 11:00:00,24909.5,150.45,29.674999999999997,360.75,178.925,119.985
2023-09-17 12:00:00,24913.5,126.375,23.025,352.375,155.475,48.72
2023-09-17 13:00:00,24917.5,108.25,19.275,331.65,136.4,55.93
2023-09-17 14:00:00,24921.5,104.425,17.425,322.675,117.9,52.2525
2023-09-17 15:00:00,24925.5,118.15,25.525,334.275,118.44999999999999,66.3675
2023-09-17 16:00:00,24929.5,173.575,53.65,375.1,167.3,165.965
2023-09-17 17:00:00,24933.5,300.475,116.625,499.775,271.7,396.7775
2023-09-17 18:00:00,24937.5,513.325,266.975,824.675,458.875,648.39
2023-09-17 19:00:00,24941.5,717.275,430.5,1110.75,694.1,895.61
2023-09-17 20:00:00,24945.5,841.7,516.675,1225.4250000000002,851.025,962.2025
2023-09-17 21:00:00,24949.5,920.3,526.075,1392.275,1097.75,931.59
2023-09-17 22:00:00,24953.5,1070.9,667.55,1493.95,1100.0249999999999,853.5675
2023-09-17 23:00:00,24957.5,1206.5,769.125,1567.75,1076.75,760.8125
2023-09-18 00:00:00,24961.5,1266.925,882.35,1782.1,1050.325,1000.6475
2023-09-18 01:00:00,24965.5,1287.05,883.9,1976.075,1007.6,615.76
2023-09-18 02:00:00,24969.5,1498.15,1044.2,2143.0,1167.25,720.41
2023-09-18 03:00:00,24973.5,1643.75,1311.175,2158.975,1218.225,1557.0225
2023-09-18 04:00:00,24977.5,1981.025,1764.35,2599.5,1680.775,1757.1925
2023-09-18 05:00:00,24981.5,2362.575,2058.475,2975.8,2143.725,2192.71
2023-09-18 06:00:00,24985.5,2671.925,2170.25,3146.575,2578.25,2906.7400000000002
2023-09-18 07:00:00,24989.5,2887.2,2354.575,3297.425,2836.7,2960.2174999999997
2023-09-18 08:00:00,24993.5,3041.625,2582.0,3368.025,2925.625,3189.4175
2023-09-18 09:00:00,24997.5,3146.2,2748.95,3420.85,2877.125,3127.615
2023-09-18 10:00:00,25001.5,3232.45,2885.15,3494.45,3160.55,3148.2799999999997
2023-09-18 11:00:00,25005.5,3330.7,3027.85,3622.15,3313.5,2820.2400000000002
2023-09-18 12:00:00,25009.5,3436.675,3115.325,3715.725,3453.35,3509.245
2023-09-18 13:00:00,25013.5,3485.125,3169.45,3760.35,3638.5,3830.645
2023-09-18 14:00:00,25017.5,3473.3,3200.925,3750.075,3800.4,3963.1025
2023-09-18 15:00:00,25021.5,3369.975,3034.05,3629.075,3829.1,3769.275
2023-09-18 16:00:00,25025.5,3201.9,2805.55,3413.4,3780.025,3704.965
2023-09-18 17:00:00,25029.5,3019.15,2506.6,3197.45,3679.525,3483.68
2023-09-18 18:00:00,25033.5,2951.15,2508.25,3139.85,3561.325,3464.445
2023-09-18 19:00:00,25037.5,2964.3,2666.45,3253.525,3459.975,3436.775
2023-09-18 20:00:00,25041.5,3053.75,2777.825,3426.45,3398.525,3363.3325
2023-09-18 21:00:00,25045.5,3110.025,2783.05,3508.575,3383.275,3257.805
2023-09-18 22:00:00,25049.5,3371.825,2651.675,3647.575,3390.575,3280.0425
2023-09-18 23:00:00,25053.5,3284.3,2699.6,3572.4,3351.625,3352.2475
2023-09-19 00:00:00,25057.5,3187.5,2757.275,3536.275,3297.875,3271.9449999999997
2023-09-19 01:00:00,25061.5,3090.875,2747.625,3472.475,3186.875,3173.7975
2023-09-19 02:00:00,25065.5,3018.575,2580.35,3398.475,3278.85,3227.7875
2023-09-19 03:00:00,25069.5,3028.7,2213.725,3376.65,3279.05,3327.9875
2023-09-19 04:00:00,25073.5,3098.375,2243.375,3396.875,3342.625,3456.6675
2023-09-19 05:00:00,25077.5,3166.425,2811.025,3416.05,3399.275,3360.54
2023-09-19 06:00:00,25081.5,3273.9,2894.275,3416.2,3473.925,3337.8625
2023-09-19 07:00:00,25085.5,3375.8999999999996,3007.65,3497.5,3548.275,3339.775
2023-09-19 08:00:00,25089.5,3549.35,3256.825,3669.45,3692.675,3172.1375
2023-09-19 09:00:00,25093.5,3743.25,3421.8,3871.225,3809.2,3005.3
2023-09-19 10:00:00,25097.5,3839.6,3520.525,3977.475,3911.425,2999.7525
2023-09-19 11:00:00,25101.5,3906.1,3622.975,4081.175,4034.825,3406.5299999999997
2023-09-19 12:00:00,25105.5,3959.45,3658.7,4116.3,4010.375,3926.1925
2023-09-19 13:00:00,25109.5,3945.525,3615.425,4118.75,4071.575,3965.8125
2023-09-19 14:00:00,25113.5,3871.125,3578.575,4077.4,4007.5,3636.7574999999997
2023-09-19 15:00:00,25117.5,3748.725,3425.6,3971.675,3905.675,3584.2
2023-09-19 16:00:00,25121.5,3623.675,3253.375,3835.625,3789.1000000000004,3768.7475
2023-09-19 17:00:00,25125.5,3541.725,3220.725,3756.325,3735.875,3639.645
2023-09-19 18:00:00,25129.5,3493.35,3188.75,3727.8,3696.025,3561.855
2023-09-19 19:00:00,25133.5,3468.525,3165.875,3699.4,3629.025,3617.9575
2023-09-19 20:00:00,25137.5,3436.725,3088.625,3699.425,3608.8,3496.63
2023-09-19 21:00:00,25141.5,3381.825,2797.925,3650.6,3597.65,3458.4225
2023-09-19 22:00:00,25145.5,3438.925,2893.575,3700.6,3531.8250000000003,3544.845
2023-09-19 23:00:00,25149.5,3384.675,3023.45,3676.55,3482.75,3336.2475
2023-09-20 00:00:00,25153.5,3351.175,3106.075,3659.8,3468.6,3193.23
2023-09-20 01:00:00,25157.5,3339.7,2637.9,3634.75,3433.375,3134.2375
2023-09-20 02:00:00,25161.5,3349.125,2022.9,3591.7,3390.15,3150.2174999999997
2023-09-20 03:00:00,25165.5,3343.0249999999996,2418.4,3555.125,3351.625,3367.535
2023-09-20 04:00:00,25169.5,3331.275,2898.55,3507.45,3362.125,3383.805
2023-09-20 05:00:00,25173.5,3368.45,2923.525,3506.45,3462.4,3432.4925
2023-09-20 06:00:00,25177.5,3471.75,3061.975,3607.475,3588.7,3490.5
2023-09-20 07:00:00,25181.5,3579.575,3240.325,3700.075,3748.825,3616.44
2023-09-20 08:00:00,25185.5,3753.225,3397.375,3868.8,3865.95,3627.3575
2023-09-20 09:00:00,25189.5,3874.5,3505.325,4009.2,3850.55,3640.245
2023-09-20 10:00:00,25193.5,3900.425,3541.925,4059.7,3875.075,3573.77
2023-09-20 11:00:00,25197.5,3891.45,3507.975,4051.225,3883.875,3559.5625
2023-09-20 12:00:00,25201.5,3835.675,3450.95,4019.95,3859.3,3517.5
2023-09-20 13:00:00,25205.5,3804.375,3450.7749999999996,4010.425,3790.65,3419.8875
2023-09-20 14:00:00,25209.5,3736.375,3332.1,3959.9,3645.7,3412.285
2023-09-20 15:00:00,25213.5,3603.6,3182.25,3833.825,3488.5,3261.37
2023-09-20 16:00:00,25217.5,3448.05,3062.425,3692.925,3386.35,3164.6825
2023-09-20 17:00:00,25221.5,3359.475,2970.275,3582.15,3334.55,3010.9525
2023-09-20 18:00:00,25225.5,3294.5,2934.9,3546.0249999999996,3316.75,3338.22
2023-09-20 19:00:00,25229.5,3317.725,2952.6,3603.575,3393.825,3529.8525
2023-09-20 20:00:00,25233.5,3377.775,2886.125,3685.775,3605.8,3625.1949999999997
2023-09-20 21:00:00,25237.5,3469.35,2874.55,3777.05,3689.875,3739.385
2023-09-20 22:00:00,25241.5,3579.75,2904.95,3818.95,3725.325,3866.4275
2023-09-20 23:00:00,25245.5,3591.325,3017.575,3842.875,3767.5,3718.48
2023-09-21 00:00:00,25249.5,3606.725,3225.375,3892.925,3704.375,3523.475
2023-09-21 01:00:00,25253.5,3589.925,3210.8,3932.85,3465.7,3428.0699999999997
2023-09-21 02:00:00,25257.5,3577.025,3159.3,3935.4,2926.725,2614.82
2023-09-21 03:00:00,25261.5,3445.075,3078.1,3827.125,2288.725,1697.405
2023-09-21 04:00:00,25265.5,3177.2,2883.575,3664.975,1961.3249999999998,1123.1100000000001
2023-09-21 05:00:00,25269.5,2605.925,2269.2,3211.175,1633.775,1065.2075
2023-09-21 06:00:00,25273.5,2079.6,1691.875,2642.1,1354.175,1109.3
2023-09-21 07:00:00,25277.5,1645.8,1272.4250000000002,1969.0,1167.8,1049.9650000000001
2023-09-21 08:00:00,25281.5,1266.825,967.75,1517.875,1001.35,1013.8625
2023-09-21 09:00:00,25285.5,1065.625,826.75,1362.5749999999998,1000.55,761.1925
2023-09-21 10:00:00,25289.5,908.55,708.1999999999999,1205.8,936.6,486.4675
2023-09-21 11:00:00,25293.5,755.4,552.05,1033.1,736.15,243.885
2023-09-21 12:00:00,25297.5,629.4,400.75,919.0,566.85,197.765
2023-09-21 13:00:00,25301.5,561.875,328.4,829.625,503.375,277.7725
2023-09-21 14:00:00,25305.5,539.625,325.65,795.5,442.8,398.8375
2023-09-21 15:00:00,25309.5,527.4,314.075,809.025,514.925,276.0825
2023-09-21 16:00:00,25313.5,500.79999999999995,269.075,787.225,536.0,274.19
2023-09-21 17:00:00,25317.5,511.05,259.3,834.05,482.9,360.6275
2023-09-21 18:00:00,25321.5,561.9,296.125,922.2,495.85,550.4575
2023-09-21 19:00:00,25325.5,681.675,388.425,1112.6,611.425,703.9475
2023-09-21 20:00:00,25329.5,854.075,553.2,1344.95,779.025,729.465
2023-09-21 21:00:00,25333.5,1058.125,737.25,1571.3,942.525,932.88
2023-09-21 22:00:00,25337.5,927.725,560.7,1371.8,1113.475,1136.1200000000001
2023-09-21 23:00:00,25341.5,1161.325,745.85,1542.6,1277.55,1376.3899999999999
2023-09-22 00:00:00,25345.5,1521.825,1103.375,1997.1999999999998,1417.475,1957.5525
2023-09-22 01:00:00,25349.5,1882.4,1530.65,2513.925,1572.0,1780.405
2023-09-22 02:00:00,25353.5,2318.4,2028.4,2861.425,1926.0,2377.105
2023-09-22 03:00:00,25357.5,2609.3,2336.425,3206.775,1935.0,2363.6125
2023-09-22 04:00:00,25361.5,2700.25,2485.6,3368.05,1851.725,2257.785
2023-09-22 05:00:00,25365.5,2612.55,2352.85,3378.65,1687.3500000000001,1914.8125
2023-09-22 06:00:00,25369.5,2553.05,2259.95,3213.45,1554.65,1526.33
2023-09-22 07:00:00,25373.5,2511.125,2133.95,3022.95,1562.75,1383.115
2023-09-22 08:00:00,25377.5,2392.85,1966.7,2894.3,1487.825,1739.8225
2023-09-22 09:00:00,25381.5,2149.425,1725.15,2677.35,1258.95,1858.9175
2023-09-22 10:00:00,25385.5,1876.45,1508.25,2479.275,1049.575,1450.4724999999999
2023-09-22 11:00:00,25389.5,1567.85,1153.0,2096.45,960.35,1284.78
2023-09-22 12:00:00,25393.5,1335.8249999999998,821.625,1899.15,717.525,691.255
2023-09-22 13:00:00,25397.5,1232.3,790.625,1924.625,634.7,341.14
2023-09-22 14:00:00,25401.5,1197.2,778.625,1764.65,562.975,242.7275
2023-09-22 15:00:00,25405.5,1145.425,700.9,1536.15,582.7,253.5125
2023-09-22 16:00:00,25409.5,1060.25,608.25,1402.65,645.325,665.4024999999999
2023-09-22 17:00:00,25413.5,1041.475,511.525,1450.975,714.9,738.0025
2023-09-22 18:00:00,25417.5,1101.275,595.025,1539.15,865.825,865.0025
2023-09-22 19:00:00,25421.5,1144.05,747.325,1622.425,989.75,1436.5549999999998
2023-09-22 20:00:00,25425.5,1175.375,844.45,1712.4,1061.075,1563.7425
2023-09-22 21:00:00,25429.5,1160.5749999999998,826.575,1697.95,1232.1,1100.49
2023-09-22 22:00:00,25433.5,1053.4,646.725,1496.475,1259.225,1504.2675
2023-09-22 23:00:00,25437.5,1057.275,684.3499999999999,1370.025,1387.775,1557.9625
2023-09-23 00:00:00,25441.5,1079.5,698.825,1373.45,1453.625,1845.1
2023-09-23 01:00:00,25445.5,1109.5,707.575,1637.4,1520.225,1789.33
2023-09-23 02:00:00,25449.5,1128.675,740.825,1741.225,1518.225,1627.65
2023-09-23 03:00:00,25453.5,1164.45,733.525,1671.5500000000002,1534.65,1560.815
2023-09-23 04:00:00,25457.5,1198.9,814.5,1766.5,1547.175,1770.26
2023-09-23 05:00:00,25461.5,1216.9,903.625,1893.525,1551.55,1566.2575
2023-09-23 06:00:00,25465.5,1214.8,800.125,1957.7,1617.325,1449.1225
2023-09-23 07:00:00,25469.5,1201.3,715.4,1933.525,1493.3000000000002,1663.4275
2023-09-23 08:00:00,25473.5,1173.3,661.425,1966.375,1181.95,1965.375
2023-09-23 09:00:00,25477.5,1156.3,673.75,2011.8,1084.975,1404.6625
2023-09-23 10:00:00,25481.5,1058.6,638.65,1550.475,1251.775,1123.6925
2023-09-23 11:00:00,25485.5,936.725,560.225,1416.5,1107.45,1063.85
2023-09-23 12:00:00,25489.5,827.625,460.125,1362.75,998.1,1023.6075
2023-09-23 13:00:00,25493.5,757.4,419.475,1248.075,930.45,892.7975
2023-09-23 14:00:00,25497.5,702.225,406.875,1077.075,860.925,873.3525
2023-09-23 15:00:00,25501.5,619.875,363.075,960.4,769.275,695.3199999999999
2023-09-23 16:00:00,25505.5,495.1,269.075,747.125,678.625,363.0275
2023-09-23 17:00:00,25509.5,398.125,196.7,609.85,612.775,262.5025
2023-09-23 18:00:00,25513.5,367.4,181.625,598.4749999999999,608.5,363.4075
2023-09-23 19:00:00,25517.5,376.325,203.575,632.7,652.0,659.9125
2023-09-23 20:00:00,25521.5,429.175,227.85,667.525,689.975,909.865
2023-09-23 21:00:00,25525.5,557.0500000000001,313.775,876.4,801.05,1086.67
2023-09-23 22:00:00,25529.5,1016.55,708.875,1366.95,982.475,1168.735
2023-09-23 23:00:00,25533.5,1035.6,697.7,1342.225,1145.0,886.4649999999999
2023-09-24 00:00:00,25537.5,1063.875,762.7,1530.925,1191.975,931.0725
2023-09-24 01:00:00,25541.5,1247.975,903.425,1773.5749999999998,1395.65,1385.0725
2023-09-24 02:00:00,25545.5,1403.05,1034.3,1750.8,1525.875,1491.15
2023-09-24 03:00:00,25549.5,1633.15,1418.5500000000002,2090.15,1742.25,1831.9825
2023-09-24 04:00:00,25553.5,1857.35,1705.25,2580.35,1913.8,2018.83
2023-09-24 05:00:00,25557.5,2010.0,1822.825,2690.0,2069.95,2415.87
2023-09-24 06:00:00,25561.5,2088.075,1794.4,2645.125,2208.6,2618.2525
2023-09-24 07:00:00,25565.5,2112.875,1725.35,2593.925,2293.475,2377.1025
2023-09-24 08:00:00,25569.5,1992.85,1539.25,2409.2,2286.175,2167.09
2023-09-24 09:00:00,25573.5,1987.6,1548.475,2367.8,2238.5,2131.3375
2023-09-24 10:00:00,25577.5,2080.975,1683.725,2434.825,2194.075,2354.95
2023-09-24 11:00:00,25581.5,2110.15,1692.225,2426.125,2239.925,2341.4475
2023-09-24 12:00:00,25585.5,2006.775,1503.55,2311.9,2278.175,2163.63
2023-09-24 13:00:00,25589.5,1864.725,1265.1,2338.7,2161.525,1987.245
2023-09-24 14:00:00,25593.5,1748.35,1121.3,2147.2,2046.3,1750.945
2023-09-24 15:00:00,25597.5,1642.8,1151.2,1927.2,1986.65,1631.27
2023-09-24 16:00:00,25601.5,1657.475,1309.3,1883.0749999999998,1989.425,1717.795
2023-09-24 17:00:00,25605.5,1760.35,1413.5500000000002,2034.225,2028.05,1757.0575
2023-09-24 18:00:00,25609.5,1938.8,1533.825,2269.125,2205.1,2091.6025
2023-09-24 19:00:00,25613.5,2184.75,1680.075,2583.225,2496.4500000000003,2682.545
2023-09-24 20:00:00,25617.5,2467.4,1926.625,2966.35,2648.45,3004.845
2023-09-24 21:00:00,25621.5,2674.5249999999996,2122.425,3221.025,2821.125,3046.1400000000003
2023-09-24 22:00:00,25625.5,2882.25,2526.65,3311.075,2903.775,3119.5225
2023-09-24 23:00:00,25629.5,2911.6,2630.0,3354.25,2882.3,3275.075
2023-09-25 00:00:00,25633.5,2886.275,2508.475,3347.025,2924.925,3021.8275
2023-09-25 01:00:00,25637.5,2807.775,2435.15,3318.7,2856.15,3045.035
2023-09-25 02:00:00,25641.5,2709.85,2510.375,3276.325,2698.125,3023.065
2023-09-25 03:00:00,25645.5,2568.975,2434.025,3270.85,2587.075,2727.035
2023-09-25 04:00:00,25649.5,2342.625,2212.5,3128.8500000000004,2397.0750000000003,2604.1375
2023-09-25 05:00:00,25653.5,2073.6,1889.525,2880.125,2130.175,2308.1725
2023-09-25 06:00:00,25657.5,1800.625,1476.1,2518.225,1887.375,1698.85
2023-09-25 07:00:00,25661.5,1498.525,1045.325,2215.875,1554.6,1223.455
2023-09-25 08:00:00,25665.5,1122.925,604.1,1868.35,1195.925,862.7075
2023-09-25 09:00:00,25669.5,878.7,434.3,1487.525,893.975,675.3
2023-09-25 10:00:00,25673.5,690.975,408.925,1190.275,669.075,516.6075
2023-09-25 11:00:00,25677.5,559.1,300.55,950.85,530.575,451.87250000000006
2023-09-25 12:00:00,25681.5,451.15,203.1,750.125,406.925,300.315
2023-09-25 13:00:00,25685.5,347.525,169.125,599.675,339.35,223.9
2023-09-25 14:00:00,25689.5,278.35,140.05,532.175,281.125,233.715
2023-09-25 15:00:00,25693.5,218.925,111.875,471.35,261.625,303.36
2023-09-25 16:00:00,25697.5,174.7,84.725,396.45,236.675,281.55
2023-09-25 17:00:00,25701.5,146.75,55.35,344.375,218.75,210.225
2023-09-25 18:00:00,25705.5,136.475,43.25,362.925,208.925,176.6875
2023-09-25 19:00:00,25709.5,122.575,38.925,331.75,209.375,175.2325
2023-09-25 20:00:00,25713.5,111.07499999999999,37.875,259.075,160.925,150.7825
2023-09-25 21:00:00,25717.5,101.25,27.0,250.825,141.175,115.05250000000001
2023-09-25 22:00:00,25721.5,126.5,36.0,278.35,134.0,88.0875
2023-09-25 23:00:00,25725.5,113.6,33.625,274.6,128.525,86.5175
2023-09-26 00:00:00,25729.5,112.7,29.45,301.975,122.2,77.8375
2023-09-26 01:00:00,25733.5,131.425,40.2,370.775,102.35,92.2475
2023-09-26 02:00:00,25737.5,172.3,67.35,432.375,133.95,95.60249999999999
2023-09-26 03:00:00,25741.5,256.20000000000005,108.875,513.575,202.525,157.5375
2023-09-26 04:00:00,25745.5,385.725,196.45,692.7,293.05,247.63
2023-09-26 05:00:00,25749.5,574.325,298.6,1112.425,436.2,440.28000000000003
2023-09-26 06:00:00,25753.5,724.85,364.025,1396.85,580.625,596.335
2023-09-26 07:00:00,25757.5,827.025,424.775,1375.825,709.3499999999999,552.3575
2023-09-26 08:00:00,25761.5,746.4,380.15,1252.075,678.175,438.5725
2023-09-26 09:00:00,25765.5,611.15,328.975,1111.725,582.375,424.9925
2023-09-26 10:00:00,25769.5,512.75,260.875,856.8,423.07500000000005,520.595
2023-09-26 11:00:00,25773.5,456.2,200.3,767.35,372.9,561.1125
2023-09-26 12:00:00,25777.5,406.52500000000003,174.325,690.45,341.95000000000005,553.34
2023-09-26 13:00:00,25781.5,379.2,182.825,625.8,300.45,392.115
2023-09-26 14:00:00,25785.5,379.2,195.725,637.9,323.0,339.2375
2023-09-26 15:00:00,25789.5,403.925,220.375,720.05,414.725,365.5475
2023-09-26 16:00:00,25793.5,460.8,232.2,818.475,507.525,352.965
2023-09-26 17:00:00,25797.5,608.95,271.65,977.175,620.85,421.275
2023-09-26 18:00:00,25801.5,806.05,419.275,1148.6,704.525,474.1075
2023-09-26 19:00:00,25805.5,951.0999999999999,607.7,1381.475,792.025,713.9250000000001
2023-09-26 20:00:00,25809.5,988.55,744.925,1522.625,760.525,724.06
2023-09-26 21:00:00,25813.5,999.875,774.95,1494.25,732.2,666.4449999999999
2023-09-26 22:00:00,25817.5,599.575,314.7,843.875,612.175,623.4225
2023-09-26 23:00:00,25821.5,452.6,223.47500000000002,642.325,447.95,473.7
2023-09-27 00:00:00,25825.5,323.85,146.575,519.575,353.475,364.06
2023-09-27 01:00:00,25829.5,190.15,72.025,427.175,216.82500000000002,198.585
2023-09-27 02:00:00,25833.5,97.35,31.025,350.75,135.825,134.0575
2023-09-27 03:00:00,25837.5,41.525,3.825,283.625,79.025,51.8375
