4hour_block,demand_National Demand Forecast (NDF) - GB (MW)_mean,demand_National Demand Forecast (NDF) - GB (MW)_max,demand_National Demand Forecast (NDF) - GB (MW)_min,demand_National Demand Forecast (NDF) - GB (MW)_spread,demand_National Demand Forecast (NDF) - GB (MW)_std,price_Price average forecast ECMWF ENS United Kingdom day-ahead (£/MWh)_mean,price_Price average forecast ECMWF ENS United Kingdom day-ahead (£/MWh)_max,price_Price average forecast ECMWF ENS United Kingdom day-ahead (£/MWh)_min,price_Price average forecast ECMWF ENS United Kingdom day-ahead (£/MWh)_spread,price_Price average forecast ECMWF ENS United Kingdom day-ahead (£/MWh)_std,price_Price average forecast ECMWF ENS United Kingdom day-ahead (£/MWh)_rolling_std_7d,price_Price average forecast ECMWF ENS United Kingdom day-ahead (£/MWh)_price_range,price_Price average forecast ECMWF ENS United Kingdom day-ahead (£/MWh)_cv,solar_solar_fc_meteo_mw_mean,solar_solar_fc_meteo_mw_max,solar_solar_fc_meteo_mw_min,solar_solar_fc_meteo_mw_spread,solar_solar_fc_meteo_mw_std,wind_wind_fc_meteo_mw_mean,wind_wind_fc_meteo_mw_max,wind_wind_fc_meteo_mw_min,wind_wind_fc_meteo_mw_spread,wind_wind_fc_meteo_mw_std,price_block_volatility,day_of_week,is_weekend,hour_block
2024-04-17 16:00:00+00:00,32294.75,33200.0,30453.0,2747.0,1257.3672560817963,96.065,99.7,91.17,8.530000000000001,3.6976794524854832,,8.530000000000001,0.03849143238937681,1124.75125,2807.495,0.7175,2806.7774999999997,1272.8051016824022,4251.76,4386.0975,4180.21,205.88749999999982,91.53963966045879,3.6976794524854832,2,0,4
2024-04-17 20:00:00+00:00,24798.625,27476.5,23308.0,4168.5,1889.682441355337,79.105,87.48,71.77,15.710000000000008,7.389679740466877,,15.710000000000008,0.09341608925436927,0.0,0.0,0.0,0.0,0.0,4635.533125,5106.7075,4145.3,961.4075000000003,392.6507749014755,7.389679740466877,2,0,5
2024-04-18 00:00:00+00:00,22622.5,23091.5,22101.0,990.5,456.6751215762324,72.205,73.01,71.63,1.3800000000000097,0.6165225056719466,,1.3800000000000097,0.008538501567369818,0.0,0.0,0.0,0.0,0.0,3521.70875,4026.255,3213.92,812.335,365.8031486645742,0.6165225056719466,3,0,0
2024-04-18 04:00:00+00:00,28669.625,30456.5,25773.0,4683.5,2021.8746406491177,87.5125,91.84,79.68,12.159999999999997,5.381420970958011,,12.159999999999997,0.06149316921534648,1358.286875,3739.55,0.7225,3738.8275000000003,1724.7660100665046,3654.56375,3914.285,3337.485,576.7999999999997,257.75750312793963,5.381420970958011,3,0,1
2024-04-18 08:00:00+00:00,26852.375,27938.0,25893.0,2045.0,874.2037686756261,76.0175,84.5,68.93,15.569999999999993,6.639083144531322,,15.569999999999993,0.0873362468448887,7263.7275,7985.575,5812.54,2173.035,1014.1488584460866,4917.77375,5974.175,4023.44,1950.7350000000001,852.2224182065088,6.639083144531322,3,0,2
2024-04-18 12:00:00+00:00,27089.75,29581.0,25482.0,4099.0,1939.129809132609,67.1775,75.86,63.21,12.649999999999999,5.945622339166862,,12.649999999999999,0.0885061566620797,5371.76625,7280.7875,3277.275,4003.5125000000003,1735.3439955986876,7700.71,8965.425,6647.0650000000005,2318.3599999999988,999.8387483572867,5.945622339166862,3,0,3
2024-04-18 16:00:00+00:00,30262.0,31050.0,28895.5,2154.5,941.2186249750905,85.715,89.94,79.44,10.5,4.457252516966032,,10.5,0.05200084602422014,729.56875,1946.565,1.19,1945.375,886.4212895554141,11680.06625,12919.8275,10157.595,2762.2325,1204.3169612213458,4.457252516966032,3,0,4
2024-04-18 20:00:00+00:00,22347.25,25734.5,20450.0,5284.5,2412.8455711047905,41.92,71.4,18.62,52.78,24.490449839342144,,52.78,0.5842187461675129,0.0,0.0,0.0,0.0,0.0,13910.981875000001,14192.43,13471.135,721.2950000000001,308.51322910165413,24.490449839342144,3,0,5
2024-04-19 00:00:00+00:00,19890.25,20374.0,19378.0,996.0,467.77229146954255,17.015,18.6,15.63,2.9700000000000006,1.4418159845602116,,2.9700000000000006,0.08473793620688873,0.0,0.0,0.0,0.0,0.0,13725.868125,13798.03,13594.635,203.39500000000044,91.05201213626538,1.4418159845602116,4,0,0
2024-04-19 04:00:00+00:00,27552.5,29528.5,23611.5,5917.0,2716.718731607427,57.74250000000001,71.42,32.06,39.36,18.552438069788387,,39.36,0.32129606563256496,884.146875,2431.415,2.04,2429.375,1116.6587044567657,13344.381875,13453.705,13270.1975,183.5074999999997,85.75837673795665,18.552438069788387,4,0,1
2024-04-19 08:00:00+00:00,26775.0,27930.0,25194.5,2735.5,1173.9898494734382,43.9075,58.08,34.67,23.409999999999997,10.182813543744508,,23.409999999999997,0.23191512939120904,5136.460625,6222.045,3829.115,2392.9300000000003,1031.7827567620827,13166.82875,13313.26,13023.02,290.2399999999998,128.66092558705068,10.182813543744508,4,0,2
2024-04-19 12:00:00+00:00,25416.625,27688.0,23995.0,3693.0,1727.7076032998177,27.465,39.83,20.9,18.93,8.557540534522754,,18.93,0.3115798483350721,5682.050625,6492.4425,4465.36,2027.0825000000004,907.3553980671319,12547.783125,12794.87,12317.3025,477.567500000001,197.3103617123604,8.557540534522754,4,0,3
2024-04-19 16:00:00+00:00,29583.375,30208.0,28957.0,1251.0,618.9506408699594,77.4425,84.51,63.95,20.560000000000002,9.185275807871347,,20.560000000000002,0.11860768709521709,1266.89125,3106.76,1.4625,3105.2975,1402.574705096696,10672.505000000001,11899.2075,9479.61,2419.5975,1057.776627701946,9.185275807871347,4,0,4
2024-04-19 20:00:00+00:00,23627.75,26554.5,22110.0,4444.5,2050.2477289342382,69.42,76.82,64.56,12.259999999999991,5.295098362322135,,12.259999999999991,0.07627626566295222,0.0,0.0,0.0,0.0,0.0,8102.09625,8902.4575,7386.4025,1516.0550000000003,654.4016465650769,5.295098362322135,4,0,5
2024-04-20 00:00:00+00:00,21027.5,21701.0,20526.0,1175.0,527.1498838091502,62.8425,63.73,62.25,1.4799999999999969,0.6420475060305092,,1.4799999999999969,0.010216772184914827,0.0,0.0,0.0,0.0,0.0,6884.144375,7092.52,6701.5725,390.9475000000002,166.91353833865386,0.6420475060305092,5,1,0
2024-04-20 04:00:00+00:00,23382.25,24159.5,21783.5,2376.0,1110.3345216645293,71.9075,75.66,67.04,8.61999999999999,3.5845350698056557,,8.61999999999999,0.04984925174433342,1344.88,3495.405,0.77,3494.635,1591.2246021055084,6453.565625,6561.185,6346.49,214.69500000000062,91.59045607064698,3.5845350698056557,5,1,1
2024-04-20 08:00:00+00:00,22221.5,23150.0,21544.5,1605.5,690.2870175996846,55.4675,63.84,51.72,12.120000000000005,5.663693582813256,,12.120000000000005,0.10210832618764595,6465.903125,7166.79,5244.19,1922.6000000000004,872.4504911869759,6257.831875,6349.745,6157.9725,191.77250000000004,86.3935669232913,5.663693582813256,5,1,2
2024-04-20 12:00:00+00:00,23052.0,26054.5,21202.0,4852.5,2206.8897797579284,51.6025,63.61,46.09,17.519999999999996,8.076267186433759,,17.519999999999996,0.15650922312744067,5734.38625,6924.8475,4193.0425,2731.8050000000003,1188.3647704768168,6046.85,6105.195,5966.725,138.46999999999935,59.63875655421833,8.076267186433759,5,1,3
2024-04-20 16:00:00+00:00,28704.5,29300.0,27825.5,1474.5,665.8784924193502,86.805,90.45,82.51,7.939999999999998,3.5957984741454387,,7.939999999999998,0.041423863534882074,1139.489375,2812.34,1.575,2810.7650000000003,1269.4363009002182,5705.8168749999995,5894.5575,5481.1675,413.3900000000003,180.2934446069217,3.5957984741454387,5,1,4
2024-04-20 20:00:00+00:00,23160.75,25574.0,21700.0,3874.0,1769.5570302573847,75.7075,82.8,70.94,11.86,5.525211157352568,,11.86,0.07298102773638766,0.0,0.0,0.0,0.0,0.0,5454.17125,5680.645,5251.43,429.21500000000015,203.03858395122006,5.525211157352568,5,1,5
2024-04-21 00:00:00+00:00,20731.0,21452.5,20283.0,1169.5,535.5973300904324,64.81,69.11,61.05,8.060000000000002,3.425074208441818,,8.060000000000002,0.052847927919176314,0.0,0.0,0.0,0.0,0.0,5925.96125,5983.9775,5815.885,168.09249999999975,78.64272684372422,3.425074208441818,6,1,0
2024-04-21 04:00:00+00:00,22779.625,23816.0,21292.0,2524.0,1122.2474010514195,64.4125,66.23,62.21,4.020000000000003,1.6654203673547423,,4.020000000000003,0.025855546165026062,1172.27375,3085.025,1.01,3084.015,1406.0152059255086,5906.715,5973.34,5804.425,168.91499999999996,79.71622827254161,1.6654203673547423,6,1,1
2024-04-21 08:00:00+00:00,22175.875,23046.5,21697.0,1349.5,596.6833854734016,63.5375,66.68,61.34,5.340000000000003,2.4185998015380727,,5.340000000000003,0.03806570610329449,6051.4475,6960.755,4708.095,2252.66,997.9708500460653,4882.518125,5627.7475,4077.7075,1550.0400000000004,674.4897736263785,2.4185998015380727,6,1,2
2024-04-21 12:00:00+00:00,24156.5,28169.5,21442.0,6727.5,3031.82626481136,66.41,76.1,62.05,14.049999999999997,6.51045825320051,,14.049999999999997,0.09803430587562884,5854.46875,6939.4225,4380.595,2558.8274999999994,1126.153284401706,3489.8831250000003,3703.13,3371.1525,331.97749999999996,151.15103684415317,6.51045825320051,6,1,3
2024-04-21 16:00:00+00:00,29240.875,30066.0,28436.5,1629.5,710.7127144634462,92.8175,95.53,90.22,5.310000000000002,2.847599866554287,,5.310000000000002,0.030679557912616562,1204.734375,2955.2475,1.365,2953.8825,1332.2129595923202,3250.66,3333.44,3138.1125,195.32749999999987,84.99246993606725,2.847599866554287,6,1,4
2024-04-21 20:00:00+00:00,23250.0,25808.5,21872.5,3936.0,1808.5398806772278,80.4975,86.71,76.37,10.33999999999999,4.68776688129149,,10.33999999999999,0.0582349374985743,0.0,0.0,0.0,0.0,0.0,2832.89125,2986.985,2476.35,510.6350000000002,241.9549103870732,4.68776688129149,6,1,5
2024-04-22 00:00:00+00:00,21824.0,22692.0,21344.5,1347.5,618.7316327240212,74.0375,74.8,73.36,1.4399999999999977,0.6255863915825964,,1.4399999999999977,0.008449588270573643,0.0,0.0,0.0,0.0,0.0,2063.965625,2147.0625,1959.68,187.38249999999994,90.77714246014341,0.6255863915825964,0,0,0
2024-04-22 04:00:00+00:00,30215.625,32437.0,26355.5,6081.5,2680.4021581036427,88.5925,92.92,80.35,12.570000000000007,5.87823315291253,,12.570000000000007,0.0663513632972603,746.328125,1875.555,0.485,1875.0700000000002,853.0819422574417,2446.3725000000004,2574.88,2274.9925000000003,299.8874999999998,129.92542041815105,5.87823315291253,0,0,1
2024-04-22 08:00:00+00:00,31980.625,32257.0,31840.5,416.5,195.288408514177,89.13,91.13,88.09,3.039999999999992,1.3592399837163867,,3.039999999999992,0.015250083964056856,3096.400625,3464.9675,2601.61,863.3575000000001,371.8085492639042,2783.8425,2873.11,2671.1225,201.98750000000018,85.91468605056207,1.3592399837163867,0,0,2
2024-04-22 12:00:00+00:00,32286.875,33762.0,31380.0,2382.0,1136.2636412822505,88.5325,91.55,86.85,4.700000000000003,2.0837206306668516,,4.700000000000003,0.023536222637639884,2719.925,3393.635,1877.7175,1515.9175000000002,656.6767990705171,3069.47875,3160.82,2954.26,206.55999999999995,92.35809099865932,2.0837206306668516,0,0,3
2024-04-22 16:00:00+00:00,32679.25,33736.5,31090.0,2646.5,1170.1582870136274,96.765,100.68,90.52,10.16000000000001,4.440852020352252,,10.16000000000001,0.04589316406089241,507.2625,1212.8225,2.3975,1210.425,542.8187289164772,3187.47875,3205.8475,3179.09,26.75749999999971,12.528054268320949,4.440852020352252,0,0,4
2024-04-22 20:00:00+00:00,24500.125,27872.5,22755.0,5117.5,2399.676796813827,78.215,86.69,72.86,13.829999999999998,6.650185461073001,,13.829999999999998,0.08502442576325508,0.0,0.0,0.0,0.0,0.0,2892.94625,3350.635,2488.9525,861.6825000000003,399.5682207943346,6.650185461073001,0,0,5
2024-04-23 00:00:00+00:00,22222.5,22653.0,21718.0,935.0,458.206831027212,70.5675,71.31,70.1,1.210000000000008,0.5350623016683862,,1.210000000000008,0.007582276567377129,0.0,0.0,0.0,0.0,0.0,2461.8625,2489.32,2446.08,43.24000000000024,19.21995902701165,0.5350623016683862,1,0,0
2024-04-23 04:00:00+00:00,30152.25,32090.0,26242.0,5848.0,2701.8640941641256,84.55250000000001,88.9,77.09,11.810000000000002,5.2004511022282145,,11.810000000000002,0.061505586496297754,766.13375,2010.39,2.3325,2008.0575000000001,911.7053506033351,2880.680625,3372.3450000000003,2561.5875,810.7575000000002,365.97618931185855,5.2004511022282145,1,0,1
2024-04-23 08:00:00+00:00,29979.125,31116.5,28986.5,2130.0,882.9604912829716,78.535,83.11,75.84,7.269999999999996,3.2530447276359387,,7.269999999999996,0.04142159199892965,3983.351875,4722.42,3017.37,1705.0500000000002,752.7938036667562,4398.2787499999995,5019.665,3786.73,1232.935,529.0412523199393,3.2530447276359387,1,0,2
2024-04-23 12:00:00+00:00,29399.125,31423.0,28135.5,3287.5,1545.5385994856292,74.2125,77.64,72.12,5.519999999999996,2.5112198231138603,,5.519999999999996,0.033838232415211174,4417.836875,4900.53,3581.8475,1318.6825,604.9610472907017,6267.313125,7002.174999999999,5547.1025,1455.0724999999993,619.712753272215,2.5112198231138603,1,0,3
2024-04-23 16:00:00+00:00,31799.375,32441.5,30647.0,1794.5,838.4928319113209,86.775,90.34,82.0,8.340000000000003,3.4996142644582964,,8.340000000000003,0.0403297523994042,1036.33625,2482.6925,3.28,2479.4125,1111.574555357737,7469.63625,7599.65,7340.7875,258.8624999999993,108.06573309217865,3.4996142644582964,1,0,4
2024-04-23 20:00:00+00:00,24268.875,27583.5,22563.0,5020.5,2346.458834605883,68.605,78.02,60.47,17.549999999999997,8.076527719261533,,17.549999999999997,0.11772505967876305,0.0,0.0,0.0,0.0,0.0,8013.719375,8297.1775,7645.66,651.5174999999999,277.76404996248596,8.076527719261533,1,0,5
2024-04-24 00:00:00+00:00,22089.75,22610.5,21537.0,1073.5,495.49815001336447,58.3475,59.1,57.29,1.8100000000000023,0.8783080325261761,,1.8100000000000023,0.015053053387483186,0.0,0.0,0.0,0.0,0.0,7925.113125,8001.4825,7811.754999999999,189.72750000000087,86.68960888747048,0.8783080325261761,2,0,0
2024-04-24 04:00:00+00:00,29122.25,30591.0,26141.5,4449.5,2015.48565280596,77.855,84.06,67.62,16.439999999999998,7.155014558568931,,16.439999999999998,0.09190179896691192,1097.228125,2823.21,2.305,2820.905,1281.6934150720533,7538.49625,7743.7375,7338.935,404.8024999999998,179.29243168749912,7.155014558568931,2,0,1
2024-04-24 08:00:00+00:00,28425.25,28935.0,27323.5,1611.5,743.379949958297,70.95,74.41,69.33,5.079999999999998,2.3972901368002946,,5.079999999999998,0.03378844449330934,5271.99625,6119.41,4185.1925,1934.2174999999997,833.915061163556,6994.67,7227.0125,6780.9475,446.0649999999996,194.1329735967075,2.3972901368002946,2,0,2
2024-04-24 12:00:00+00:00,27795.25,30194.5,26410.0,3784.5,1780.9568823154216,65.385,69.59,62.62,6.970000000000006,3.193644730815668,,6.970000000000006,0.048843690920175396,5430.469375,6212.1075,4277.3375,1934.7700000000004,856.5170294604359,6717.381875,6722.225,6714.2675,7.957500000000437,3.780255378829381,3.193644730815668,2,0,3
2024-04-24 16:00:00+00:00,32079.25,32736.0,31026.0,1710.0,782.3900881273993,85.0675,88.0,82.42,5.579999999999998,2.848618086019952,,5.579999999999998,0.033486561683603686,1256.2125,2975.17,2.925,2972.245,1329.1340663959247,6429.3425,6744.48,5951.3725,793.1074999999992,354.72510623838485,2.848618086019952,2,0,4
2024-04-24 20:00:00+00:00,24476.875,27756.5,22700.0,5056.5,2344.3089733437446,74.2475,79.29,71.41,7.88000000000001,3.515663759045605,,7.88000000000001,0.0473506011521682,0.0,0.0,0.0,0.0,0.0,4297.321875,5444.5325,3398.865,2045.6675000000005,912.860704683759,3.515663759045605,2,0,5
2024-04-25 00:00:00+00:00,22050.5,22484.5,21509.5,975.0,481.68662011727076,68.0075,69.97,66.85,3.1200000000000045,1.3900209830550467,,3.1200000000000045,0.020439230718009817,0.0,0.0,0.0,0.0,0.0,4000.098125,4813.695,3348.2925,1465.4024999999997,646.0081515461414,1.3900209830550467,3,0,0
2024-04-25 04:00:00+00:00,29592.625,31341.5,25994.5,5347.0,2465.8859927349986,81.01,86.28,72.93,13.349999999999994,5.776602230838931,,13.349999999999994,0.07130727355683161,1157.9,2905.105,2.9825,2902.1225,1311.9852741218174,5450.98,5655.075,5192.655,462.4200000000001,232.1930874294066,5.776602230838931,3,0,1
2024-04-25 08:00:00+00:00,29736.375,30207.5,29282.0,925.5,381.3870245564206,72.325,76.91,70.09,6.819999999999993,3.1296272408494095,,6.819999999999993,0.043271721269953746,5100.740625,5485.41,4265.0875,1220.3225000000002,568.0831006052101,4058.104375,4642.405,3422.6800000000003,1219.7249999999995,523.8854857392304,3.1296272408494095,3,0,2
2024-04-25 12:00:00+00:00,31082.75,32439.5,30171.5,2268.0,1044.411197756899,74.1175,81.3,70.41,10.89,5.133383387201859,,10.89,0.06926007201000918,4609.818749999999,5332.5475,3509.0375,1823.5099999999998,814.5082404445541,2710.169375,3009.775,2480.9125,528.8625000000002,229.874328441787,5.133383387201859,3,0,3
2024-04-25 16:00:00+00:00,32493.75,33100.0,31673.5,1426.5,603.5037282403486,91.945,96.01,87.46,8.550000000000011,3.6977515690844753,,8.550000000000011,0.04021699460638943,998.474375,2412.3,2.6125,2409.6875,1082.8102896617654,2162.4,2380.195,1947.8375,432.3575000000001,187.27954472080862,3.6977515690844753,3,0,4
2024-04-25 20:00:00+00:00,24932.125,28403.0,23080.0,5323.0,2467.396548827664,77.8925,83.85,74.0,9.849999999999994,4.615722225899934,,9.849999999999994,0.05925759509452045,0.0,0.0,0.0,0.0,0.0,2094.470625,2348.81,1817.77,531.04,217.28963783368917,4.615722225899934,3,0,5
2024-04-26 00:00:00+00:00,22585.25,22974.0,22082.5,891.5,447.36944091731027,72.8075,73.92,71.92,2.0,0.8404512676731059,,2.0,0.011543471039015304,0.0,0.0,0.0,0.0,0.0,1661.683125,1862.91,1555.4275,307.4825000000001,141.69438337749722,0.8404512676731059,4,0,0
2024-04-26 04:00:00+00:00,29810.875,31624.5,26248.0,5376.5,2431.030898439315,87.6325,92.13,80.79,11.33999999999999,4.934506898701558,,11.33999999999999,0.05630909649618076,1361.32,3376.85,2.7975,3374.0525,1523.871790233953,1467.48125,1547.265,1324.4625,222.8025,104.65447172521266,4.934506898701558,4,0,1
2024-04-26 08:00:00+00:00,29556.0,30015.0,28620.5,1394.5,634.26348363016,75.71000000000001,82.04,72.04,10.0,4.572395433468111,,10.0,0.06039354686921288,5742.969999999999,6288.23,4793.675,1494.5549999999994,678.6815485557272,1031.6950000000002,1219.9725,851.475,368.49750000000006,160.0176384418294,4.572395433468111,4,0,2
2024-04-26 12:00:00+00:00,29146.875,30733.5,28013.0,2720.5,1250.5732935338096,73.6,78.89,70.79,8.099999999999994,3.6388734520452846,,8.099999999999994,0.04944121538105012,5079.273125,6088.780000000001,3784.545,2304.2350000000006,1003.4728807109817,814.816875,860.94,791.7425,69.1975000000001,31.92781124238193,3.6388734520452846,4,0,3
2024-04-26 16:00:00+00:00,31074.25,31625.0,30091.5,1533.5,677.6577922029177,91.685,96.35,86.61,9.739999999999995,4.327112200995025,,9.739999999999995,0.0471954212902331,1103.57,2611.2325,3.42,2607.8125,1166.3060153732524,1076.06375,1235.615,939.115,296.5,126.8960480324348,4.327112200995025,4,0,4
2024-04-26 20:00:00+00:00,24603.25,27742.5,22600.0,5142.5,2307.548789661156,76.58500000000001,83.06,73.53,9.530000000000001,4.439478197566314,,9.530000000000001,0.05796798586624424,0.0,0.0,0.0,0.0,0.0,1353.829375,1367.3375,1337.1175,30.220000000000027,12.47749630585001,4.439478197566314,4,0,5
2024-04-27 00:00:00+00:00,21524.375,22303.0,21057.5,1245.5,549.8924705491672,70.9625,72.13,69.92,2.2099999999999937,0.9183091345874055,,2.2099999999999937,0.012940766384885002,0.0,0.0,0.0,0.0,0.0,1680.6475,2103.125,1379.7125,723.4124999999999,320.34553256991114,0.9183091345874055,5,1,0
2024-04-27 04:00:00+00:00,25337.0,27417.5,22666.0,4751.5,2065.2739527723675,76.69,78.68,72.48,6.200000000000003,2.883412330324383,,6.200000000000003,0.03759828309198566,820.365625,2013.1275,5.44,2007.6875,904.3341759995192,2725.994375,2886.4075,2436.8225,449.5849999999996,208.60903750971366,2.883412330324383,5,1,1
2024-04-27 08:00:00+00:00,26619.75,27443.5,25919.5,1524.0,657.0450897769502,73.1575,77.06,70.2,6.859999999999999,3.002492020527831,,6.859999999999999,0.041041479281383804,3634.486875,4157.81,2888.88,1268.9300000000003,555.2768586606707,2679.058125,2838.0950000000003,2543.7275,294.3675000000003,127.48331036804731,3.002492020527831,5,1,2
2024-04-27 12:00:00+00:00,26718.5,28669.0,25511.0,3158.0,1450.123155689429,70.4775,75.79,68.08,7.710000000000008,3.5746549950076756,,7.710000000000008,0.050720513568269,3396.446875,4174.592500000001,2428.5575,1746.0350000000008,764.5485965434527,2796.3293750000003,3092.1400000000003,2558.29,533.8500000000004,229.69597341173068,3.5746549950076756,5,1,3
2024-04-27 16:00:00+00:00,28979.5,29777.5,27567.5,2210.0,982.760398062519,86.1025,89.79,81.75,8.040000000000006,3.3845272934340516,,8.040000000000006,0.03930811873562381,720.514375,1659.445,5.2975,1654.1475,736.4836942819775,4155.315625,4639.264999999999,3584.8,1054.4649999999992,447.1408841199406,3.3845272934340516,5,1,4
2024-04-27 20:00:00+00:00,22836.75,25537.0,21200.0,4337.0,1964.7964059074072,69.665,77.95,63.09,14.86,6.720905196970619,,14.86,0.09647463140702817,0.0,0.0,0.0,0.0,0.0,5302.495625,5591.415,4827.93,763.4849999999997,357.2282427616302,6.720905196970619,5,1,5
2024-04-28 00:00:00+00:00,19860.5,20915.0,19291.0,1624.0,755.7613159368946,57.667500000000004,61.22,54.7,6.519999999999996,2.835999236013061,,6.519999999999996,0.04917846683163063,0.0,0.0,0.0,0.0,0.0,5759.625625000001,5972.5975,5562.8675,409.72999999999956,187.03068294817945,2.835999236013061,6,1,0
2024-04-28 04:00:00+00:00,22793.75,25252.0,20171.5,5080.5,2186.4215246226736,60.177499999999995,64.96,55.16,9.799999999999997,4.300638518483811,,9.799999999999997,0.07146588872059849,586.005,1459.4475,7.1475,1452.3,652.0199750710607,5905.16875,6132.8875,5743.3325,389.5549999999994,166.25799713221804,4.300638518483811,6,1,1
2024-04-28 08:00:00+00:00,25590.0,25866.0,25061.5,804.5,360.183518038606,68.9925,69.79,68.41,1.3800000000000097,0.6251599795252477,,1.3800000000000097,0.009061274479475955,3109.58375,3788.305,2262.165,1526.1399999999999,660.9659210469301,7000.029375,7501.505,6467.835,1033.67,433.76623932316653,0.6251599795252477,6,1,2
2024-04-28 12:00:00+00:00,26802.875,29003.0,25051.0,3952.0,1752.3417843464974,59.95,63.09,55.68,7.410000000000004,3.6220160132169497,,7.410000000000004,0.06041728128802252,3991.91625,4241.0025000000005,3563.25,677.7525000000005,299.15454809136713,8506.65625,8939.244999999999,7987.1875,952.057499999999,422.4587231143608,3.6220160132169497,6,1,3
2024-04-28 16:00:00+00:00,29033.625,29514.0,27774.0,1740.0,841.8195941926433,79.97,83.12,74.64,8.480000000000004,3.82460455472197,,8.480000000000004,0.04782549149333455,1260.9675,2788.5175,3.7025,2784.815,1245.2409813081028,7859.88375,8621.945,7428.54,1193.4049999999997,564.8421015407018,3.82460455472197,6,1,4
2024-04-28 20:00:00+00:00,22082.75,25226.5,20280.0,4946.5,2314.693806244504,62.8625,74.69,52.03,22.659999999999997,9.930328544413833,,22.659999999999997,0.1579690363000807,0.0,0.0,0.0,0.0,0.0,8857.595,9446.905,7866.2375,1580.6675000000005,725.3711839838729,9.930328544413833,6,1,5
2024-04-29 00:00:00+00:00,19716.5,20116.5,19243.0,873.5,395.2693174701689,51.8625,53.06,50.94,2.1200000000000045,0.8858282376774133,,2.1200000000000045,0.017080322731789097,0.0,0.0,0.0,0.0,0.0,8803.35,9116.065,8312.4375,803.6275000000005,360.1326276352925,0.8858282376774133,0,0,0
2024-04-29 04:00:00+00:00,26574.25,28425.0,22997.0,5428.0,2497.282940183857,73.21000000000001,79.16,61.71,17.449999999999996,7.823149408433068,,17.449999999999996,0.10685902757045578,1507.94875,3603.4225,2.1425,3601.28,1621.9435448013955,8347.86,8594.285,8156.57,437.71500000000015,194.56331373103262,7.823149408433068,0,0,1
2024-04-29 08:00:00+00:00,25786.75,26617.5,24988.5,1629.0,668.5802744123796,63.747499999999995,72.16,57.57,14.589999999999996,6.637421060421984,,14.589999999999996,0.10412049194748008,5677.214375,6287.155,4837.8475,1449.3075,631.3647470835659,9714.730625,10315.325,9047.28,1268.045,546.5814639129561,6.637421060421984,0,0,2
2024-04-29 12:00:00+00:00,26100.125,28229.5,24527.5,3702.0,1663.9511899391764,51.730000000000004,58.52,47.79,10.730000000000004,4.768654597123455,,10.730000000000004,0.09218354140969373,5198.886875,6283.41,3707.655,2575.7549999999997,1141.5118841901715,10705.44625,11092.135,10376.9825,715.1525000000001,321.606230094221,4.768654597123455,0,0,3
2024-04-29 16:00:00+00:00,29247.125,29810.0,28522.0,1288.0,538.0573660555781,76.5575,79.56,72.43,7.1299999999999955,3.4160052205268445,,7.1299999999999955,0.04462012501096356,1069.1912499999999,2546.04,2.37,2543.67,1144.0746195370082,10693.98875,11096.08,10274.25,821.8299999999999,356.8314927799721,3.4160052205268445,0,0,4
2024-04-29 20:00:00+00:00,22080.875,25133.5,20200.0,4933.5,2232.128818527282,60.5475,69.97,52.68,17.29,7.389119816775655,,17.29,0.1220383965774913,0.0,0.0,0.0,0.0,0.0,9360.893125,9943.895,8754.557499999999,1189.3375000000015,516.1386308580899,7.389119816775655,0,0,5
2024-04-30 00:00:00+00:00,19422.75,19946.0,19049.5,896.5,429.98498035784155,53.225,54.4,52.37,2.030000000000001,0.9203803561571686,,2.030000000000001,0.017292256574113107,0.0,0.0,0.0,0.0,0.0,7916.116249999999,8440.4475,7373.924999999999,1066.522500000001,461.3777714560492,0.9203803561571686,1,0,0
2024-04-30 04:00:00+00:00,25924.875,27255.5,23319.5,3936.0,1783.9796978945697,73.0525,78.66,62.97,15.689999999999998,6.936903127476984,,15.689999999999998,0.09495777868624601,1543.815625,3758.045,2.695,3755.35,1691.8819026658537,7340.0181250000005,7626.37,7141.84,484.52999999999975,222.07105435136998,6.936903127476984,1,0,1
2024-04-30 08:00:00+00:00,23622.375,24417.5,22732.5,1685.0,702.9030723838576,58.6475,70.14,48.58,21.560000000000002,9.556210458823799,,21.560000000000002,0.16294318528196083,6556.796875,7232.3775,5355.415,1876.9624999999996,857.7938281462096,8028.955625,8426.815,7759.309999999999,667.5050000000019,296.6295303515194,9.556210458823799,1,0,2
2024-04-30 12:00:00+00:00,25002.0,27830.0,22796.5,5033.5,2253.0081742713087,46.375,59.95,39.53,20.42,9.550324601813282,,20.42,0.20593691863748317,5529.68375,6949.33,3835.42,3113.91,1355.3214956814675,8903.138125000001,9006.1675,8792.032500000001,214.1349999999984,101.16859761422539,9.550324601813282,1,0,3
2024-04-30 16:00:00+00:00,29542.125,30068.0,28824.0,1244.0,567.4889683215583,81.88,85.17,75.73,9.439999999999998,4.43746173692424,,9.439999999999998,0.05419469634738932,1115.071875,2637.04,4.2225,2632.8175,1183.0632747613554,7835.331875000001,8408.880000000001,7279.8,1129.0800000000008,478.78061877446777,4.43746173692424,1,0,4
