dtcet,demand_National Demand Outturn (INDO) - GB (MW),demand_National Demand Forecast (NDF) - GB (MW),price_Price average forecast ECMWF ENS United Kingdom day-ahead (£/MWh),wind_wind_fc_p10_meteo_mw,wind_wind_fc_meteo_mw,wind_wind_fc_p90_meteo_mw,wind_wind_installed_capacity_mw,solar_solar_fc_p10_meteo_mw,solar_solar_fc_meteo_mw,solar_solar_fc_p90_meteo_mw,solar_solar_installed_capacity_mw
2024-08-13 00:00:00+02:00,20858.0,20666.0,77.6,4249.6025,5291.1849999999995,6332.765,25602.0,0.0,0.0,0.0,16398.0
2024-08-13 01:00:00+02:00,20248.0,19728.0,71.94,4246.06,5122.4725,5998.885,25602.0,0.0,0.0,0.0,16398.0
2024-08-13 02:00:00+02:00,19356.0,18939.0,68.45,4148.0875,5015.195,5882.3125,25602.0,0.0,0.0,0.0,16398.0
2024-08-13 03:00:00+02:00,19113.0,18390.0,64.12,4000.8199999999997,4817.7,5634.575,25602.0,0.0,0.0,0.0,16398.0
2024-08-13 04:00:00+02:00,18728.0,18101.5,61.5,3754.9049999999997,4561.3,5367.685,25602.0,0.0,0.0,0.0,16398.0
2024-08-13 05:00:00+02:00,19338.0,18644.5,62.96,3621.545,4457.0875,5292.63,25602.0,0.0,0.0,0.0,16398.0
2024-08-13 06:00:00+02:00,21271.5,21041.0,69.69,3633.8375,4432.145,5230.445,25602.0,0.2375,0.78,0.8575,16398.0
2024-08-13 07:00:00+02:00,23424.5,23074.5,78.95,3779.6400000000003,4553.82,5328.0,25602.0,323.85749999999996,346.67999999999995,363.63,16398.0
2024-08-13 08:00:00+02:00,24416.0,24340.0,82.71,4097.87,4849.69,5601.51,25602.0,1519.5525,1609.9,1712.79,16398.0
2024-08-13 09:00:00+02:00,24242.5,24072.5,81.42,4352.3975,5097.165,5841.9275,25602.0,3253.505,3444.115,3646.88,16398.0
2024-08-13 10:00:00+02:00,23009.0,23194.0,71.06,4691.842500000001,5378.6975,6065.5525,25602.0,4962.5225,5299.175,5634.89,16398.0
2024-08-13 11:00:00+02:00,22184.5,22603.5,48.53,5151.1125,5849.13,6547.145,25602.0,6206.2474999999995,6796.8675,7387.4825,16398.0
2024-08-13 12:00:00+02:00,21763.0,22490.0,38.14,5442.7325,6313.705,7184.6825,25602.0,6837.2275,7629.0225,8420.82,16398.0
2024-08-13 13:00:00+02:00,21337.0,22310.0,31.41,5656.985000000001,6703.02,7749.055,25602.0,6881.610000000001,7781.385,8649.81,16398.0
2024-08-13 14:00:00+02:00,21381.0,22412.5,28.43,5807.87,6938.9349999999995,8069.9974999999995,25602.0,6540.9375,7414.4400000000005,8287.939999999999,16398.0
2024-08-13 15:00:00+02:00,22093.5,23310.5,31.45,5840.1825,6966.585,8092.9925,25602.0,5909.875,6639.92,7369.965,16398.0
2024-08-13 16:00:00+02:00,24359.0,24413.0,40.56,5722.555,6900.195,8077.845,25602.0,4876.7325,5489.98,6103.2275,16398.0
2024-08-13 17:00:00+02:00,26788.0,26642.5,57.79,5394.4275,6617.995000000001,7841.57,25602.0,3625.085,4105.59,4586.0925,16398.0
2024-08-13 18:00:00+02:00,27776.5,27806.5,81.52,4899.215,6066.9525,7234.6875,25602.0,2320.965,2719.6375,3118.3125,16398.0
2024-08-13 19:00:00+02:00,27892.0,27879.0,93.24,4346.1075,5521.905000000001,6697.7025,25602.0,1116.5974999999999,1387.775,1658.2025,16398.0
2024-08-13 20:00:00+02:00,27978.5,27251.5,98.24,3970.1475,5181.64,6393.135,25602.0,306.6225,392.29,487.5075,16398.0
2024-08-13 21:00:00+02:00,26938.5,26844.5,95.69,3833.48,4949.264999999999,6065.05,25602.0,19.6875,21.75,36.6975,16398.0
2024-08-13 22:00:00+02:00,24606.0,24629.5,90.39,3631.6875,4673.24,5714.7925000000005,25602.0,0.0,0.0,0.3375,16398.0
2024-08-13 23:00:00+02:00,22371.5,22329.5,80.18,3748.605,4672.737499999999,5596.8675,25602.0,0.0,0.0,0.0,16398.0
2024-08-14 00:00:00+02:00,20971.5,20734.5,73.92,3626.19,4508.635,5391.075,25602.0,0.0,0.0,0.0,16398.0
2024-08-14 01:00:00+02:00,20231.0,19876.0,67.81,3072.345,4041.4049999999997,5010.465,25602.0,0.0,0.0,0.0,16398.0
2024-08-14 02:00:00+02:00,19543.0,19345.0,63.82,2812.3475,3752.475,4692.6,25602.0,0.0,0.0,0.0,16398.0
2024-08-14 03:00:00+02:00,18890.5,19011.5,60.77,2539.9049999999997,3476.005,4412.1075,25602.0,0.0,0.0,0.0,16398.0
2024-08-14 04:00:00+02:00,18662.0,18632.5,59.96,2098.8675,3147.44,4196.01,25602.0,0.0,0.0,0.0,16398.0
2024-08-14 05:00:00+02:00,19489.0,19207.0,63.5,1533.825,2764.5525000000002,3995.2825000000003,25602.0,0.0,0.0,0.0,16398.0
2024-08-14 06:00:00+02:00,22193.0,21860.5,73.22,1137.4825,2439.5550000000003,3741.625,25602.0,0.885,1.7775,2.0375,16398.0
2024-08-14 07:00:00+02:00,25004.5,24651.0,85.82,869.2025,2151.795,3434.385,25602.0,134.125,161.03750000000002,185.5425,16398.0
2024-08-14 08:00:00+02:00,26879.0,26589.5,92.98,612.425,1897.2024999999999,3181.9825,25602.0,733.6875,829.2975,925.085,16398.0
2024-08-14 09:00:00+02:00,26813.5,27086.0,94.83,483.79,1730.69,2977.585,25602.0,1699.76,1917.4074999999998,2135.06,16398.0
2024-08-14 10:00:00+02:00,25836.5,26683.5,91.49,455.7875,1614.8174999999999,2773.85,25602.0,2871.925,3210.8275000000003,3549.7375,16398.0
2024-08-14 11:00:00+02:00,24630.5,26297.0,86.71,407.08000000000004,1484.975,2562.87,25602.0,4068.26,4520.08,4965.8925,16398.0
2024-08-14 12:00:00+02:00,24727.0,25900.5,82.31,470.7025,1438.4625,2406.2174999999997,25602.0,4873.0075,5468.49,6129.585,16398.0
2024-08-14 13:00:00+02:00,24278.0,24994.5,79.58,655.1175000000001,1528.545,2401.9674999999997,25602.0,5499.21,6125.4225,6983.5275,16398.0
2024-08-14 14:00:00+02:00,24293.0,24499.0,75.27,846.965,1736.385,2625.8050000000003,25602.0,5884.1925,6577.7675,7537.765,16398.0
2024-08-14 15:00:00+02:00,24193.0,24076.0,69.82,1131.97,2051.4825,2970.99,25602.0,5878.5375,6626.587500000001,7556.775,16398.0
2024-08-14 16:00:00+02:00,25230.0,24728.5,69.25,1682.8625,2543.385,3403.91,25602.0,5680.7375,6310.9175000000005,7008.3525,16398.0
2024-08-14 17:00:00+02:00,26721.5,26303.0,75.42,2341.7925,3090.105,3838.4225,25602.0,4909.32,5416.105,5941.719999999999,16398.0
2024-08-14 18:00:00+02:00,27745.0,27647.0,87.0,2708.035,3432.4300000000003,4156.835,25602.0,3475.525,3881.61,4312.54,16398.0
2024-08-14 19:00:00+02:00,28182.0,27831.0,97.24,2857.66,3752.9175,4648.1725,25602.0,1858.5500000000002,2085.255,2310.0525,16398.0
2024-08-14 20:00:00+02:00,28172.0,27606.0,102.36,3108.4225,4265.275,5422.125,25602.0,520.46,568.7125,616.93,16398.0
2024-08-14 21:00:00+02:00,26922.0,26972.0,98.18,3822.3900000000003,4998.91,6175.43,25602.0,3.635,5.665,8.0275,16398.0
2024-08-14 22:00:00+02:00,24060.5,24456.5,91.15,4764.535,5714.2375,6663.945,25602.0,0.0,0.0,0.0,16398.0
2024-08-14 23:00:00+02:00,21379.0,21642.5,79.55,5408.5,6085.745,6762.99,25602.0,0.0,0.0,0.0,16398.0
2024-08-15 00:00:00+02:00,19800.5,19732.5,71.6,5763.18,6352.362499999999,6941.545,25602.0,0.0,0.0,0.0,16398.0
2024-08-15 01:00:00+02:00,18689.5,18602.5,56.26,5926.32,6661.2125,7396.105,25602.0,0.0,0.0,0.0,16398.0
2024-08-15 02:00:00+02:00,17745.5,18153.0,45.91,6113.015,6913.07,7713.1175,25602.0,0.0,0.0,0.0,16398.0
2024-08-15 03:00:00+02:00,17368.0,17256.5,34.73,6358.405000000001,7196.1025,8033.8,25602.0,0.0,0.0,0.0,16398.0
2024-08-15 04:00:00+02:00,16955.5,17039.5,28.87,6484.4625,7446.67,8408.8775,25602.0,0.0,0.0,0.0,16398.0
2024-08-15 05:00:00+02:00,17557.0,17770.0,28.02,6677.26,7616.7,8556.1375,25602.0,0.0,0.0,0.0,16398.0
2024-08-15 06:00:00+02:00,19888.0,20245.0,36.68,6819.5625,7733.915,8648.27,25602.0,0.06,0.4775,0.4875,16398.0
2024-08-15 07:00:00+02:00,22707.0,22691.0,57.35,6806.01,7753.485000000001,8700.955,25602.0,180.98499999999999,222.4525,259.14,16398.0
2024-08-15 08:00:00+02:00,24198.5,24382.0,72.39,7030.535,7941.1849999999995,8851.835,25602.0,960.5174999999999,1124.5025,1288.8575,16398.0
2024-08-15 09:00:00+02:00,24088.5,24807.0,73.07,7308.780000000001,8277.99,9247.2,25602.0,2186.185,2483.8175,2781.4525,16398.0
2024-08-15 10:00:00+02:00,23910.0,23762.5,68.61,7468.45,8725.685,9982.925,25602.0,3286.0325,3645.0825,4004.13,16398.0
2024-08-15 11:00:00+02:00,23845.5,23535.5,60.64,7899.5575,9443.91,10988.2575,25602.0,4015.2525,4461.66,4908.0650000000005,16398.0
2024-08-15 12:00:00+02:00,23696.5,23233.0,56.73,8726.195,10213.695,11701.1975,25602.0,4399.6025,4970.1900000000005,5540.7775,16398.0
2024-08-15 13:00:00+02:00,23704.5,22858.0,54.56,9561.73,10927.255000000001,12292.779999999999,25602.0,4469.3075,5147.15,5823.2675,16398.0
2024-08-15 14:00:00+02:00,23129.5,22625.0,48.92,9943.275,11335.130000000001,12726.98,25602.0,4313.4025,5104.755,5885.0525,16398.0
2024-08-15 15:00:00+02:00,23681.5,23227.5,47.09,9942.18,11357.0275,12771.875,25602.0,4005.455,4796.745,5588.035,16398.0
2024-08-15 16:00:00+02:00,25442.0,24367.5,51.52,9951.25,11355.29,12759.3275,25602.0,3405.6025,4071.9700000000003,4738.33,16398.0
2024-08-15 17:00:00+02:00,27177.5,26275.0,63.69,9683.175,11148.41,12613.6475,25602.0,2514.8050000000003,3083.5375,3652.2725,16398.0
2024-08-15 18:00:00+02:00,28013.5,27438.5,80.28,8758.7375,10399.7075,12040.6775,25602.0,1678.585,2063.8575,2449.1275,16398.0
2024-08-15 19:00:00+02:00,28123.0,27560.5,90.71,7794.795,9522.695,11250.5975,25602.0,877.3225,1050.665,1223.4375,16398.0
2024-08-15 20:00:00+02:00,27538.5,27091.0,95.1,6925.8075,8734.0425,10542.2775,25602.0,247.9925,304.1875,367.76,16398.0
2024-08-15 21:00:00+02:00,26401.5,26296.5,93.57,6133.797500000001,8006.07,9878.34,25602.0,18.87,20.2825,28.915000000000003,16398.0
2024-08-15 22:00:00+02:00,23834.0,23967.0,89.18,5651.6224999999995,7413.72,9175.82,25602.0,0.0,0.0,0.0,16398.0
2024-08-15 23:00:00+02:00,21839.5,21778.5,79.37,5837.8675,7396.0375,8954.2075,25602.0,0.0,0.0,0.0,16398.0
2024-08-16 00:00:00+02:00,20612.5,20419.5,69.93,6126.45,7405.2325,8684.0175,25602.0,0.0,0.0,0.0,16398.0
2024-08-16 01:00:00+02:00,19874.5,19766.5,62.17,5822.0925,6978.9525,8135.8075,25602.0,0.0,0.0,0.0,16398.0
2024-08-16 02:00:00+02:00,19036.5,19247.0,57.51,5389.0975,6607.12,7825.1425,25602.0,0.0,0.0,0.0,16398.0
2024-08-16 03:00:00+02:00,18616.0,18748.0,53.34,4934.115,6129.110000000001,7324.105,25602.0,0.0,0.0,0.0,16398.0
2024-08-16 04:00:00+02:00,18381.0,18552.0,51.17,4498.2075,5628.3925,6758.58,25602.0,0.0,0.0,0.0,16398.0
2024-08-16 05:00:00+02:00,18986.0,18593.0,53.98,4166.955,5228.1325,6289.3099999999995,25602.0,0.0,0.0,0.0,16398.0
2024-08-16 06:00:00+02:00,21207.5,21250.0,63.51,3786.435,4804.595,5822.755,25602.0,1.035,1.035,1.035,16398.0
2024-08-16 07:00:00+02:00,23439.0,23630.0,78.26,3396.995,4383.715,5370.435,25602.0,208.0925,292.0625,376.03999999999996,16398.0
2024-08-16 08:00:00+02:00,24279.5,24376.0,84.65,3170.16,4114.155,5058.155,25602.0,1189.3325,1529.9175,1870.5075,16398.0
2024-08-16 09:00:00+02:00,23241.5,23980.0,84.32,3148.915,4080.2725,5011.635,25602.0,2937.4674999999997,3476.3725,4015.2825,16398.0
2024-08-16 10:00:00+02:00,21695.0,22661.0,76.21,3342.2725,4184.6425,5027.015,25602.0,5056.99,5608.3225,6159.6525,16398.0
2024-08-16 11:00:00+02:00,21239.0,21635.5,59.37,3655.2200000000003,4385.575,5115.93,25602.0,6909.91,7500.5075,8091.1025,16398.0
2024-08-16 12:00:00+02:00,20443.0,20412.0,41.77,3895.1400000000003,4578.0875,5261.03,25602.0,8025.8075,8746.8975,9467.9825,16398.0
2024-08-16 13:00:00+02:00,19651.0,19693.0,30.51,4031.21,4738.06,5444.907499999999,25602.0,8548.7375,9367.785,10186.825,16398.0
2024-08-16 14:00:00+02:00,19207.5,19509.5,20.88,4163.445,4899.5175,5635.59,25602.0,8602.545,9494.5525,10399.755,16398.0
2024-08-16 15:00:00+02:00,19490.0,19844.5,17.89,4260.5875,5027.395,5794.1975,25602.0,8019.9925,8997.005000000001,9974.0175,16398.0
2024-08-16 16:00:00+02:00,21032.0,21086.0,21.19,4382.4825,5204.32,6026.1625,25602.0,6972.88,7847.3225,8721.765,16398.0
2024-08-16 17:00:00+02:00,23363.0,23596.5,41.03,4466.46,5361.9974999999995,6257.535,25602.0,5515.1449999999995,6217.2575,6919.3724999999995,16398.0
2024-08-16 18:00:00+02:00,25586.0,25307.5,71.38,4544.5575,5506.2775,6468.0025000000005,25602.0,3747.3125,4250.7025,4754.0825,16398.0
2024-08-16 19:00:00+02:00,26310.0,25986.0,88.73,4428.985000000001,5616.0975,6803.215,25602.0,1958.5375,2190.58,2422.6275,16398.0
2024-08-16 20:00:00+02:00,26580.5,25836.0,95.91,4253.425,5688.0375,7122.6525,25602.0,507.0175,549.6675,592.3149999999999,16398.0
2024-08-16 21:00:00+02:00,25736.5,25535.5,93.17,4391.215,5912.09,7432.955,25602.0,5.7325,6.6075,7.4925,16398.0
2024-08-16 22:00:00+02:00,24010.5,24249.0,88.78,4730.8875,6200.93,7670.965,25602.0,0.0,0.0,0.0,16398.0
2024-08-16 23:00:00+02:00,21354.0,21404.0,79.0,5143.2875,6251.735000000001,7360.18,25602.0,0.0,0.0,0.0,16398.0
2024-08-17 00:00:00+02:00,19885.0,19550.5,70.03,5287.005,6151.155,7015.299999999999,25602.0,0.0,0.0,0.0,16398.0
2024-08-17 01:00:00+02:00,18985.5,18804.5,62.82,5026.25,5876.09,6725.922500000001,25602.0,0.0,0.0,0.0,16398.0
2024-08-17 02:00:00+02:00,18097.0,17870.0,57.26,4777.215,5565.1275,6353.035,25602.0,0.0,0.0,0.0,16398.0
2024-08-17 03:00:00+02:00,17278.5,17262.0,52.96,4550.375,5373.5925,6196.8099999999995,25602.0,0.0,0.0,0.0,16398.0
2024-08-17 04:00:00+02:00,17092.0,16975.5,50.52,4223.71,5123.7125,6023.7125,25602.0,0.0,0.0,0.0,16398.0
2024-08-17 05:00:00+02:00,17189.5,16961.0,52.14,3876.645,4803.985,5731.325000000001,25602.0,0.0,0.0,0.0,16398.0
2024-08-17 06:00:00+02:00,18043.5,17864.5,61.15,3617.86,4530.545,5443.2325,25602.0,0.335,0.625,0.64,16398.0
2024-08-17 07:00:00+02:00,19171.0,19012.5,66.08,3471.74,4406.5625,5341.3875,25602.0,304.4275,324.5075,343.225,16398.0
2024-08-17 08:00:00+02:00,20198.5,19457.0,65.33,3390.66,4382.415,5374.17,25602.0,1622.9650000000001,1709.9975,1798.6925,16398.0
2024-08-17 09:00:00+02:00,19632.5,19377.5,56.46,3585.7749999999996,4495.3875,5405.0025,25602.0,3561.12,3748.915,3936.6025,16398.0
2024-08-17 10:00:00+02:00,18624.5,18662.5,33.75,3794.5550000000003,4586.5775,5378.5975,25602.0,5471.0175,5752.135,6033.2525000000005,16398.0
2024-08-17 11:00:00+02:00,18484.0,18094.0,11.3,3803.5625,4576.8099999999995,5350.055,25602.0,6995.3,7433.6275000000005,7871.955,16398.0
2024-08-17 12:00:00+02:00,18439.0,17938.0,6.4,3753.675,4567.63,5381.5875,25602.0,7878.92,8484.6025,9090.285,16398.0
2024-08-17 13:00:00+02:00,18333.5,17323.0,2.74,3725.9475,4550.925,5375.8975,25602.0,8127.24,8878.797499999999,9627.2825,16398.0
2024-08-17 14:00:00+02:00,18230.0,17066.5,-0.39,3708.9700000000003,4545.2075,5381.45,25602.0,7839.21,8647.81,9456.412499999999,16398.0
2024-08-17 15:00:00+02:00,18883.0,17449.5,-0.29,3715.275,4589.98,5464.6900000000005,25602.0,7041.3075,7878.595,8715.8875,16398.0
2024-08-17 16:00:00+02:00,20735.5,19225.0,7.84,3767.76,4677.62,5587.475,25602.0,5822.9825,6593.305,7363.63,16398.0
2024-08-17 17:00:00+02:00,23394.5,22020.0,35.39,3772.43,4787.61,5802.785,25602.0,4315.6175,4865.6875,5415.755,16398.0
2024-08-17 18:00:00+02:00,25104.5,24212.5,68.13,3841.6075,4911.4400000000005,5981.27,25602.0,2654.205,3076.12,3498.0325,16398.0
2024-08-17 19:00:00+02:00,25323.5,25156.0,85.96,3904.385,4971.610000000001,6038.8375,25602.0,1209.7450000000001,1485.5375,1761.325,16398.0
2024-08-17 20:00:00+02:00,24855.0,25139.5,93.25,3992.9975,4964.12,5935.2425,25602.0,313.3125,380.3675,447.425,16398.0
2024-08-17 21:00:00+02:00,24420.5,24504.0,91.2,4149.68,5057.115,5964.547500000001,25602.0,2.3075,2.98,3.655,16398.0
2024-08-17 22:00:00+02:00,22635.5,22637.0,87.15,4302.47,5282.23,6261.99,25602.0,0.0,0.0,0.0,16398.0
2024-08-17 23:00:00+02:00,20413.5,20797.5,76.97,4416.1224999999995,5269.905,6123.6875,25602.0,0.0,0.0,0.0,16398.0
2024-08-18 00:00:00+02:00,18871.5,18918.0,77.92,4459.375,5195.3375,5931.305,25602.0,0.0,0.0,0.0,16398.0
2024-08-18 01:00:00+02:00,17948.5,18144.0,69.22,4350.23,5255.51,6160.79,25602.0,0.0,0.0,0.0,16398.0
2024-08-18 02:00:00+02:00,17296.0,17362.0,63.52,4341.07,5397.5325,6453.9925,25602.0,0.0,0.0,0.0,16398.0
2024-08-18 03:00:00+02:00,16501.0,16689.0,57.09,4695.9125,5588.585,6481.255,25602.0,0.0,0.0,0.0,16398.0
2024-08-18 04:00:00+02:00,15982.5,16168.0,51.55,4966.255,5789.3125,6612.37,25602.0,0.0,0.0,0.0,16398.0
2024-08-18 05:00:00+02:00,16078.5,16005.0,48.88,5102.0025,5977.4625,6852.925,25602.0,0.0,0.0,0.0,16398.0
2024-08-18 06:00:00+02:00,16524.5,16183.5,50.66,5152.125,6069.625,6987.1275000000005,25602.0,0.0,0.0825,0.0825,16398.0
2024-08-18 07:00:00+02:00,17473.0,16921.0,47.85,5267.3125,6220.195,7173.0825,25602.0,242.60750000000002,265.385,284.2625,16398.0
2024-08-18 08:00:00+02:00,18189.5,17768.0,44.84,5428.1900000000005,6370.37,7312.545,25602.0,1420.02,1495.7475,1574.13,16398.0
2024-08-18 09:00:00+02:00,18268.0,17885.5,44.54,5646.265,6616.28,7586.2925,25602.0,3084.9700000000003,3266.0175,3416.4375,16398.0
2024-08-18 10:00:00+02:00,18052.5,18326.5,39.39,5994.33,6926.467500000001,7858.605,25602.0,4672.135,4972.63,5242.49,16398.0
2024-08-18 11:00:00+02:00,17625.5,18108.0,33.22,6095.625,7055.17,8014.717500000001,25602.0,6009.1925,6530.47,7054.1025,16398.0
2024-08-18 12:00:00+02:00,16976.5,17771.0,39.1,6017.96,7117.53,8217.095,25602.0,6851.5375,7739.3875,8627.235,16398.0
2024-08-18 13:00:00+02:00,16330.0,17106.0,37.67,5941.295,7149.64,8357.98,25602.0,7420.11,8585.2625,9750.415,16398.0
2024-08-18 14:00:00+02:00,15459.0,16607.0,33.8,5738.65,6998.99,8259.325,25602.0,7635.96,8928.8175,10232.285,16398.0
2024-08-18 15:00:00+02:00,16379.5,16966.0,30.67,5423.21,6725.514999999999,8027.8175,25602.0,7368.0625,8644.0175,9919.97,16398.0
2024-08-18 16:00:00+02:00,18878.5,18742.5,29.89,5056.9375,6425.965,7794.99,25602.0,6381.5875,7489.215,8596.842499999999,16398.0
2024-08-18 17:00:00+02:00,21609.5,21723.5,44.43,4827.2474999999995,6140.18,7453.110000000001,25602.0,4934.9375,5740.2525000000005,6545.5725,16398.0
2024-08-18 18:00:00+02:00,24000.0,24121.0,68.42,4623.495,5811.780000000001,7000.0650000000005,25602.0,3403.8824999999997,3888.85,4373.8150000000005,16398.0
2024-08-18 19:00:00+02:00,24913.0,24636.5,89.81,4194.7075,5378.675,6562.6425,25602.0,1775.5275,1975.62,2175.8675,16398.0
2024-08-18 20:00:00+02:00,25113.0,24729.5,99.05,3662.575,4888.26,6113.950000000001,25602.0,446.57,471.7725,495.0375,16398.0
2024-08-18 21:00:00+02:00,24850.5,24829.0,99.39,3334.66,4491.157499999999,5647.655,25602.0,2.1925,3.3975,4.2675,16398.0
2024-08-18 22:00:00+02:00,22533.0,23300.5,95.82,3203.375,4276.35,5349.33,25602.0,0.0,0.0,0.0,16398.0
2024-08-18 23:00:00+02:00,20384.5,20866.5,87.88,3163.8875,4006.9975,4850.105,25602.0,0.0,0.0,0.0,16398.0
2024-08-19 00:00:00+02:00,19216.0,19271.0,79.78,3099.795,3679.255,4258.705,25602.0,0.0,0.0,0.0,16398.0
2024-08-19 01:00:00+02:00,18768.0,18687.0,76.9,2838.9625,3428.815,4018.665,25602.0,0.0,0.0,0.0,16398.0
2024-08-19 02:00:00+02:00,18069.0,17953.5,73.73,2481.9625,3096.815,3711.6725,25602.0,0.0,0.0,0.0,16398.0
2024-08-19 03:00:00+02:00,17621.0,17385.0,72.14,2108.77,2734.21,3359.6475,25602.0,0.0,0.0,0.0,16398.0
2024-08-19 04:00:00+02:00,17740.0,17467.0,71.86,1745.45,2460.5225,3175.595,25602.0,0.0,0.0,0.0,16398.0
2024-08-19 05:00:00+02:00,18471.0,18187.5,73.38,1555.5175,2372.7,3189.885,25602.0,0.0,0.0,0.0,16398.0
2024-08-19 06:00:00+02:00,20815.5,20526.0,79.51,1771.8575,2566.555,3361.2574999999997,25602.0,0.0,0.0,0.0,16398.0
2024-08-19 07:00:00+02:00,23330.5,23555.5,88.83,2154.0,2886.555,3619.11,25602.0,153.90499999999997,174.94,195.785,16398.0
2024-08-19 08:00:00+02:00,25628.5,25211.0,92.85,2541.9625,3265.075,3988.19,25602.0,971.2225000000001,1108.8475,1246.4875,16398.0
2024-08-19 09:00:00+02:00,25818.0,24998.5,92.06,2955.9425,3736.51,4517.077499999999,25602.0,2369.275,2629.87,2890.4675,16398.0
2024-08-19 10:00:00+02:00,25129.0,24633.0,86.89,3440.605,4336.295,5231.9925,25602.0,3698.015,4081.1850000000004,4464.365,16398.0
2024-08-19 11:00:00+02:00,25223.5,24123.5,78.94,3986.415,4982.34,5978.264999999999,25602.0,4564.9,5089.645,5614.385,16398.0
2024-08-19 12:00:00+02:00,25465.0,24217.0,74.54,4465.545,5519.8099999999995,6574.0725,25602.0,4959.41,5620.875,6282.34,16398.0
2024-08-19 13:00:00+02:00,24939.0,23539.0,71.68,4979.955,6095.05,7210.15,25602.0,5030.49,5739.9625,6433.264999999999,16398.0
2024-08-19 14:00:00+02:00,24762.0,23519.5,67.79,5316.7425,6612.32,7907.9025,25602.0,4825.205,5480.25,6135.29,16398.0
2024-08-19 15:00:00+02:00,24937.0,23485.0,64.53,5615.815,7111.0925,8606.369999999999,25602.0,4229.9825,4883.0125,5536.04,16398.0
2024-08-19 16:00:00+02:00,25733.5,24545.5,65.03,6295.485,7935.24,9574.9975,25602.0,3446.445,4004.895,4563.3425,16398.0
2024-08-19 17:00:00+02:00,26797.5,26073.5,71.56,7100.085,8883.994999999999,10667.9025,25602.0,2508.16,2937.8,3367.435,16398.0
2024-08-19 18:00:00+02:00,27128.5,27178.5,82.57,7724.785,9672.615,11620.445,25602.0,1467.0974999999999,1803.325,2139.55,16398.0
2024-08-19 19:00:00+02:00,26474.5,27259.5,89.87,8295.265,10396.775,12498.29,25602.0,544.615,759.2925,974.2075,16398.0
2024-08-19 20:00:00+02:00,25499.0,26957.0,90.29,9018.555,11050.875,13083.2,25602.0,67.715,129.52,188.2225,16398.0
2024-08-19 21:00:00+02:00,23987.5,25429.5,83.58,9889.810000000001,11512.9125,13136.015,25602.0,0.0,0.11,0.11,16398.0
2024-08-19 22:00:00+02:00,21753.0,22414.5,69.01,10637.99,11897.0875,13156.1825,25602.0,0.0,0.0,0.0,16398.0
2024-08-19 23:00:00+02:00,19207.5,19568.0,47.84,11042.8875,12137.0,13231.1175,25602.0,0.0,0.0,0.0,16398.0
2024-08-20 00:00:00+02:00,18455.0,18268.5,24.22,11025.78,12029.41,13033.0425,25602.0,0.0,0.0,0.0,16398.0
2024-08-20 01:00:00+02:00,18024.5,17723.5,16.77,10759.0275,11796.154999999999,12833.2775,25602.0,0.0,0.0,0.0,16398.0
2024-08-20 02:00:00+02:00,17679.0,17145.0,14.96,10591.04,11747.97,12904.91,25602.0,0.0,0.0,0.0,16398.0
2024-08-20 03:00:00+02:00,17684.0,17194.0,12.63,10480.985,11786.875,13092.759999999998,25602.0,0.0,0.0,0.0,16398.0
2024-08-20 04:00:00+02:00,17260.5,17084.5,12.99,10383.41,11771.615,13159.825,25602.0,0.0,0.0,0.0,16398.0
2024-08-20 05:00:00+02:00,18231.5,18040.5,17.16,10187.355,11534.9525,12882.55,25602.0,0.0,0.0,0.0,16398.0
2024-08-20 06:00:00+02:00,20873.5,20343.5,32.49,9486.325,10863.84,12241.355,25602.0,0.03,0.13,0.2625,16398.0
2024-08-20 07:00:00+02:00,23252.0,23002.5,57.43,8430.925,9923.535,11416.14,25602.0,95.51499999999999,136.73250000000002,177.95,16398.0
2024-08-20 08:00:00+02:00,24857.0,24334.5,77.31,7601.8225,9221.99,10842.154999999999,25602.0,860.78,1034.3899999999999,1208.0,16398.0
2024-08-20 09:00:00+02:00,24943.0,23993.5,80.68,7039.3099999999995,8836.0825,10632.852499999999,25602.0,2308.6975,2599.5325000000003,2890.37,16398.0
2024-08-20 10:00:00+02:00,23591.0,22580.5,74.02,6709.0125,8625.57,10542.125,25602.0,3649.1425,4129.9175,4610.7,16398.0
2024-08-20 11:00:00+02:00,22454.5,22227.5,59.8,6688.23,8626.21,10564.1875,25602.0,4713.7425,5515.895,6318.0525,16398.0
2024-08-20 12:00:00+02:00,21767.0,21564.5,43.36,6913.35,8855.29,10797.2275,25602.0,5803.1675000000005,6790.085,7777.0025000000005,16398.0
2024-08-20 13:00:00+02:00,19888.5,20283.0,27.92,7336.9875,9265.0225,11193.055,25602.0,6925.592500000001,7898.2425,8870.89,16398.0
2024-08-20 14:00:00+02:00,18870.0,19643.5,15.92,7938.9875,9774.105,11609.2275,25602.0,7704.18,8486.630000000001,9254.2425,16398.0
2024-08-20 15:00:00+02:00,18846.5,20361.5,8.07,8354.9925,10164.2475,11973.5,25602.0,7751.9625,8320.6525,8940.5025,16398.0
2024-08-20 16:00:00+02:00,20155.5,22449.5,9.54,8412.380000000001,10205.5475,11998.715,25602.0,7041.2025,7465.895,7991.975,16398.0
2024-08-20 17:00:00+02:00,22743.0,24843.5,23.36,8191.365,10019.1375,11846.915,25602.0,5632.0925,5945.82,6301.98,16398.0
