dtutc,Unnamed: 0,imb,bpx,nrv,si
2023-12-16 12:00:00,33549.5,77.015,70.68,16.55,-21.925
2023-12-16 13:00:00,33553.5,130.4625,75.48,-1.1499999999999995,-19.775
2023-12-16 14:00:00,33557.5,82.47749999999999,80.42,10.15,-0.25
2023-12-16 15:00:00,33561.5,-39.62,84.02,-131.45,148.6
2023-12-16 16:00:00,33565.5,90.08500000000001,95.82,-20.0,30.6
2023-12-16 17:00:00,33569.5,5.645,101.6,-55.9,64.65
2023-12-16 18:00:00,33573.5,-32.3775,93.95,-228.15,246.325
2023-12-16 19:00:00,33577.5,-27.3425,84.54,-136.25,160.6
2023-12-16 20:00:00,33581.5,108.3075,73.85,47.599999999999994,-44.2
2023-12-16 21:00:00,33585.5,176.4575,74.41,88.25,-96.9
2023-12-16 22:00:00,33589.5,77.815,62.67,23.875,-18.775000000000002
2023-12-16 23:00:00,33593.5,-10.0,46.02,-73.725,74.125
2023-12-17 00:00:00,33597.5,-10.2875,44.2,-49.575,46.15
2023-12-17 01:00:00,33601.5,17.97,46.37,-86.275,98.125
2023-12-17 02:00:00,33605.5,65.5475,28.72,39.35,-50.675
2023-12-17 03:00:00,33609.5,-50.087500000000006,26.38,11.774999999999999,16.825
2023-12-17 04:00:00,33613.5,-121.57,29.9,-167.35,187.725
2023-12-17 05:00:00,33617.5,92.4725,39.09,25.5,-49.475
2023-12-17 06:00:00,33621.5,217.26999999999998,46.36,294.675,-298.275
2023-12-17 07:00:00,33625.5,237.3825,57.69,126.675,-123.65
2023-12-17 08:00:00,33629.5,60.8625,59.17,10.399999999999999,-6.399999999999999
2023-12-17 09:00:00,33633.5,30.914999999999996,54.43,-108.95,106.25
2023-12-17 10:00:00,33637.5,-84.235,49.0,-295.775,326.25
2023-12-17 11:00:00,33641.5,-93.75,43.71,-194.075,220.375
2023-12-17 12:00:00,33645.5,47.965,40.18,-20.225,44.425
2023-12-17 13:00:00,33649.5,55.7775,46.67,-10.649999999999999,1.4499999999999984
2023-12-17 14:00:00,33653.5,172.99,57.55,147.85,-158.775
2023-12-17 15:00:00,33657.5,16.0975,65.36,-69.875,60.900000000000006
2023-12-17 16:00:00,33661.5,-55.552499999999995,82.6,-95.4,96.5
2023-12-17 17:00:00,33665.5,156.29250000000002,88.46,154.475,-128.25
2023-12-17 18:00:00,33669.5,-13.2275,86.87,-51.3,72.5
2023-12-17 19:00:00,33673.5,73.53999999999999,77.08,20.5,-21.125000000000004
2023-12-17 20:00:00,33677.5,154.56,76.2,147.5,-141.10000000000002
2023-12-17 21:00:00,33681.5,12.822499999999998,79.44,-13.575000000000001,13.175
2023-12-17 22:00:00,33685.5,13.427499999999997,61.53,-35.1,53.55
2023-12-17 23:00:00,33689.5,42.0825,61.09,12.8,-3.1999999999999997
2023-12-18 00:00:00,33693.5,110.37,57.13,232.6,-240.52499999999998
2023-12-18 01:00:00,33697.5,144.9425,57.98,214.125,-211.25
2023-12-18 02:00:00,33701.5,112.3375,51.34,155.425,-167.475
2023-12-18 03:00:00,33705.5,18.8325,54.51,2.4749999999999996,5.875
2023-12-18 04:00:00,33709.5,47.295,66.16,-64.225,65.775
2023-12-18 05:00:00,33713.5,145.0925,84.31,157.25,-258.025
2023-12-18 06:00:00,33717.5,177.4425,103.72,222.075,-301.05
2023-12-18 07:00:00,33721.5,21.61,109.51,-14.375,4.5
2023-12-18 08:00:00,33725.5,-25.3375,105.67,-64.975,105.425
2023-12-18 09:00:00,33729.5,145.0525,89.03,233.05,-245.60000000000002
2023-12-18 10:00:00,33733.5,183.70499999999998,81.17,333.0,-343.625
2023-12-18 11:00:00,33737.5,89.1925,74.89,1.3999999999999977,-5.025
2023-12-18 12:00:00,33741.5,15.290000000000001,75.02,-49.25,44.925
2023-12-18 13:00:00,33745.5,150.95999999999998,81.23,83.25,-102.175
2023-12-18 14:00:00,33749.5,103.76,85.91,63.75,-89.875
2023-12-18 15:00:00,33753.5,111.035,95.49,71.55,-97.3
2023-12-18 16:00:00,33757.5,134.055,104.43,133.2,-150.575
2023-12-18 17:00:00,33761.5,208.9375,103.34,146.475,-131.275
2023-12-18 18:00:00,33765.5,59.339999999999996,96.48,18.375,-20.925000000000004
2023-12-18 19:00:00,33769.5,156.4525,81.68,209.7,-243.2
2023-12-18 20:00:00,33773.5,139.79999999999998,79.97,127.1,-103.925
2023-12-18 21:00:00,33777.5,13.189999999999998,73.79,2.849999999999999,9.274999999999999
2023-12-18 22:00:00,33781.5,52.1225,68.67,13.325000000000006,4.475000000000001
2023-12-18 23:00:00,33785.5,63.02250000000001,65.61,25.45,-12.474999999999998
2023-12-19 00:00:00,33789.5,-4.147499999999997,62.65,-15.3,37.475
2023-12-19 01:00:00,33793.5,91.60749999999999,63.31,94.85,-65.15
2023-12-19 02:00:00,33797.5,15.262499999999996,57.15,25.15,-15.65
2023-12-19 03:00:00,33801.5,-98.57,59.12,-89.925,135.2
2023-12-19 04:00:00,33805.5,-14.530000000000001,65.15,-44.6,67.55
2023-12-19 05:00:00,33809.5,106.48499999999999,80.7,33.375,-21.55
2023-12-19 06:00:00,33813.5,126.19,94.14,36.6,-92.55
2023-12-19 07:00:00,33817.5,168.9375,100.56,16.4,-16.175
2023-12-19 08:00:00,33821.5,150.41500000000002,94.32,74.775,-88.32499999999999
2023-12-19 09:00:00,33825.5,186.805,86.1,353.8,-366.625
2023-12-19 10:00:00,33829.5,181.5325,79.71,49.725,-80.925
2023-12-19 11:00:00,33833.5,-18.1325,76.5,-105.925,109.875
2023-12-19 12:00:00,33837.5,155.67000000000002,76.02,85.425,-166.575
2023-12-19 13:00:00,33841.5,153.2025,80.77,183.57500000000002,-190.675
2023-12-19 14:00:00,33845.5,-58.8825,85.09,-12.65,12.675
2023-12-19 15:00:00,33849.5,154.475,88.98,79.15,-131.375
2023-12-19 16:00:00,33853.5,206.93,95.72,158.675,-185.625
2023-12-19 17:00:00,33857.5,205.1275,93.23,143.1,-173.85
2023-12-19 18:00:00,33861.5,163.88,91.55,59.825,-71.375
2023-12-19 19:00:00,33865.5,70.35499999999999,85.51,12.25,-24.225
2023-12-19 20:00:00,33869.5,160.745,79.9,87.375,-100.275
2023-12-19 21:00:00,33873.5,121.3575,76.12,104.875,-119.775
2023-12-19 22:00:00,33877.5,-49.557500000000005,59.86,-101.55,153.275
2023-12-19 23:00:00,33881.5,-84.1125,57.85,-181.45,238.525
2023-12-20 00:00:00,33885.5,55.3775,50.48,27.1,-24.8
2023-12-20 01:00:00,33889.5,54.485,48.0,46.7,-33.50000000000001
2023-12-20 02:00:00,33893.5,45.947500000000005,39.98,4.799999999999999,3.950000000000001
2023-12-20 03:00:00,33897.5,78.9075,32.43,29.925,-27.125
2023-12-20 04:00:00,33901.5,8.669999999999998,40.84,-21.475,38.875
2023-12-20 05:00:00,33905.5,-0.2300000000000022,49.46,-21.824999999999996,28.75
2023-12-20 06:00:00,33909.5,13.9025,71.01,-37.574999999999996,51.699999999999996
2023-12-20 07:00:00,33913.5,-19.66,86.89,-94.35,113.05000000000001
2023-12-20 08:00:00,33917.5,-24.377499999999998,91.84,-148.225,153.65
2023-12-20 09:00:00,33921.5,-11.015,87.56,-118.625,129.575
2023-12-20 10:00:00,33925.5,122.52,76.61,45.025,-58.650000000000006
2023-12-20 11:00:00,33929.5,64.4325,64.66,1.25,3.6000000000000014
2023-12-20 12:00:00,33933.5,-25.2275,65.75,-82.775,98.35
2023-12-20 13:00:00,33937.5,99.0225,75.49,14.149999999999999,-13.250000000000004
2023-12-20 14:00:00,33941.5,-17.8325,80.56,-84.4,89.6
2023-12-20 15:00:00,33945.5,29.902499999999996,85.18,-99.92500000000001,85.775
2023-12-20 16:00:00,33949.5,-17.64,94.06,-66.65,78.925
2023-12-20 17:00:00,33953.5,28.485000000000003,90.5,-43.125,56.975
2023-12-20 18:00:00,33957.5,49.0875,85.31,2.6499999999999986,-17.775
2023-12-20 19:00:00,33961.5,103.2925,78.17,38.099999999999994,-28.25
2023-12-20 20:00:00,33965.5,-14.84,66.97,-37.975,60.425
2023-12-20 21:00:00,33969.5,-37.91,61.42,-130.8,167.725
2023-12-20 22:00:00,33973.5,-18.2325,48.99,-84.375,98.025
2023-12-20 23:00:00,33977.5,-79.88,30.2,-265.925,306.625
2023-12-21 00:00:00,33981.5,-169.6225,25.28,-311.25,327.225
2023-12-21 01:00:00,33985.5,-87.995,20.93,-160.25,207.22500000000002
2023-12-21 02:00:00,33989.5,-86.6525,3.55,-218.95,259.8
2023-12-21 03:00:00,33993.5,-149.59,0.16,-130.4,160.55
2023-12-21 04:00:00,33997.5,-64.85249999999999,1.75,-147.4,209.95
2023-12-21 05:00:00,34001.5,-88.8725,26.55,-181.2,163.4
2023-12-21 06:00:00,34005.5,-23.150000000000002,49.01,-127.775,125.025
2023-12-21 07:00:00,34009.5,65.77250000000001,61.33,-23.700000000000003,13.625
2023-12-21 08:00:00,34013.5,-19.497500000000002,55.43,-63.4,79.55000000000001
2023-12-21 09:00:00,34017.5,48.51,53.84,-39.025,32.025000000000006
2023-12-21 10:00:00,34021.5,118.98,47.47,29.1,-40.0
2023-12-21 11:00:00,34025.5,23.2775,43.62,4.874999999999998,-10.075
2023-12-21 12:00:00,34029.5,-22.605,33.0,-153.45,184.925
2023-12-21 13:00:00,34033.5,-52.3925,35.24,-108.85,148.75
2023-12-21 14:00:00,34037.5,-7.895000000000001,40.28,-16.2,35.55
2023-12-21 15:00:00,34041.5,-2.455,40.21,-72.95,76.6
2023-12-21 16:00:00,34045.5,-78.05000000000001,61.52,-93.35,137.95
2023-12-21 17:00:00,34049.5,8.459999999999996,62.71,-53.75,61.2
2023-12-21 18:00:00,34053.5,53.300000000000004,64.43,-12.825,8.600000000000001
2023-12-21 19:00:00,34057.5,74.4925,58.27,-14.474999999999998,34.5
2023-12-21 20:00:00,34061.5,28.7425,43.18,-20.6,15.400000000000002
2023-12-21 21:00:00,34065.5,-31.82,35.34,-71.85,74.025
2023-12-21 22:00:00,34069.5,-47.68,7.47,-119.275,133.225
2023-12-21 23:00:00,34073.5,96.9425,0.36,21.95,-18.900000000000002
2023-12-22 00:00:00,34077.5,12.9225,0.02,42.475,-24.050000000000004
2023-12-22 01:00:00,34081.5,10.7075,0.0,-13.65,13.625
2023-12-22 02:00:00,34085.5,13.2575,-0.12,-50.475,64.675
2023-12-22 03:00:00,34089.5,-44.405,-0.13,-46.125,73.475
2023-12-22 04:00:00,34093.5,-26.8,0.4,-109.42500000000001,101.3
2023-12-22 05:00:00,34097.5,-54.5025,1.87,-64.95,90.375
2023-12-22 06:00:00,34101.5,60.3125,32.73,36.075,-44.875
2023-12-22 07:00:00,34105.5,-28.32,52.55,-80.15,83.2
2023-12-22 08:00:00,34109.5,-29.51,57.11,-54.7,53.625
2023-12-22 09:00:00,34113.5,-35.715,39.91,-34.95,46.175
2023-12-22 10:00:00,34117.5,-27.9925,37.34,-64.55,64.55
2023-12-22 11:00:00,34121.5,-34.7125,35.91,-15.075000000000001,19.95
2023-12-22 12:00:00,34125.5,-47.69,35.23,-87.525,117.175
2023-12-22 13:00:00,34129.5,93.5775,40.58,-17.275000000000002,12.2
2023-12-22 14:00:00,34133.5,44.445,44.55,-7.425000000000001,-11.249999999999998
2023-12-22 15:00:00,34137.5,91.77250000000001,46.8,-13.674999999999999,-0.39999999999999925
2023-12-22 16:00:00,34141.5,-25.955,52.1,-84.325,80.85000000000001
2023-12-22 17:00:00,34145.5,7.782499999999999,55.85,-30.424999999999997,30.849999999999998
2023-12-22 18:00:00,34149.5,1.7075000000000014,48.08,-10.149999999999999,20.625
2023-12-22 19:00:00,34153.5,-40.7725,36.38,-59.85,80.3
2023-12-22 20:00:00,34157.5,1.1574999999999989,32.31,-19.625,33.3
2023-12-22 21:00:00,34161.5,67.305,30.41,58.225,-63.050000000000004
2023-12-22 22:00:00,34165.5,-8.362499999999999,12.0,-65.7,82.275
2023-12-22 23:00:00,34169.5,-7.092499999999999,3.56,-42.574999999999996,42.650000000000006
2023-12-23 00:00:00,34173.5,-2.1799999999999944,1.45,-48.675,76.725
2023-12-23 01:00:00,34177.5,19.585,0.03,16.95,-7.625000000000002
2023-12-23 02:00:00,34181.5,-19.869999999999997,0.0,-47.675,76.125
2023-12-23 03:00:00,34185.5,-29.42,-0.01,-71.95,79.15
2023-12-23 04:00:00,34189.5,-37.56,0.0,-78.775,95.65
2023-12-23 05:00:00,34193.5,-3.795000000000001,0.1,-52.349999999999994,50.95
2023-12-23 06:00:00,34197.5,80.675,7.43,44.125,-61.375
2023-12-23 07:00:00,34201.5,86.955,20.0,26.275000000000002,-44.675000000000004
2023-12-23 08:00:00,34205.5,12.839999999999998,42.08,-54.05,38.575
2023-12-23 09:00:00,34209.5,2.8000000000000007,40.84,-56.775,50.474999999999994
2023-12-23 10:00:00,34213.5,-29.03,40.59,-72.175,57.2
2023-12-23 11:00:00,34217.5,-29.39,40.25,-81.75,66.25
2023-12-23 12:00:00,34221.5,72.7825,37.34,22.200000000000003,-48.375
2023-12-23 13:00:00,34225.5,96.595,39.31,36.35,-71.4
2023-12-23 14:00:00,34229.5,94.325,35.9,-3.75,-20.525000000000002
2023-12-23 15:00:00,34233.5,7.440000000000001,41.74,-39.575,20.525
2023-12-23 16:00:00,34237.5,123.91499999999999,39.98,14.024999999999999,-35.2
2023-12-23 17:00:00,34241.5,222.89499999999998,49.14,94.05,-129.325
2023-12-23 18:00:00,34245.5,236.625,47.54,158.1,-172.275
2023-12-23 19:00:00,34249.5,80.6275,33.13,77.675,-69.375
2023-12-23 20:00:00,34253.5,23.2025,29.49,4.574999999999999,-2.049999999999997
2023-12-23 21:00:00,34257.5,66.8725,20.29,42.05,-48.075
2023-12-23 22:00:00,34261.5,-72.1925,7.82,-157.375,207.52500000000003
2023-12-23 23:00:00,34265.5,-16.3925,0.26,-36.0,66.475
2023-12-24 00:00:00,34269.5,66.0525,-0.09,19.075,-28.025
2023-12-24 01:00:00,34273.5,46.980000000000004,-0.29,9.399999999999999,-15.900000000000002
2023-12-24 02:00:00,34277.5,74.475,-0.97,36.325,-52.025000000000006
2023-12-24 03:00:00,34281.5,56.86,-3.74,-40.425,51.575
2023-12-24 04:00:00,34285.5,69.795,-4.97,-86.1,94.175
2023-12-24 05:00:00,34289.5,12.825000000000001,-4.22,-110.45,141.9
2023-12-24 06:00:00,34293.5,40.332499999999996,-3.05,-42.325,55.525
2023-12-24 07:00:00,34297.5,-15.4025,-1.62,-71.0,86.225
2023-12-24 08:00:00,34301.5,-21.0225,-0.67,-86.35,89.2
2023-12-24 09:00:00,34305.5,67.0575,-0.89,36.775,-40.2
2023-12-24 10:00:00,34309.5,23.965,-0.91,-16.375,14.9
2023-12-24 11:00:00,34313.5,-17.490000000000002,-0.55,-64.4,55.075
2023-12-24 12:00:00,34317.5,-8.715,-1.03,-67.15,60.849999999999994
2023-12-24 13:00:00,34321.5,72.475,-0.15,55.05,-73.6
2023-12-24 14:00:00,34325.5,97.255,0.22,64.375,-82.975
2023-12-24 15:00:00,34329.5,60.635000000000005,0.39,47.95,-67.0
2023-12-24 16:00:00,34333.5,-85.41499999999999,9.83,-37.375,70.125
2023-12-24 17:00:00,34337.5,-42.0575,10.09,-83.825,112.975
2023-12-24 18:00:00,34341.5,-35.85,9.49,-47.9,67.675
2023-12-24 19:00:00,34345.5,-1.5474999999999985,2.54,-18.05,22.8
2023-12-24 20:00:00,34349.5,34.04,-1.91,14.3,-12.600000000000001
2023-12-24 21:00:00,34353.5,40.644999999999996,-2.57,-9.049999999999999,21.225
2023-12-24 22:00:00,34357.5,67.095,-4.79,-97.15,123.675
2023-12-24 23:00:00,34361.5,-53.5225,-3.91,-62.15,83.475
2023-12-25 00:00:00,34365.5,15.059999999999999,-8.37,26.0,-14.7
2023-12-25 01:00:00,34369.5,38.2625,-10.0,62.925,-52.8
2023-12-25 02:00:00,34373.5,13.64,-11.8,-2.25,13.974999999999998
2023-12-25 03:00:00,34377.5,-77.82,-11.12,-166.95,220.075
2023-12-25 04:00:00,34381.5,-88.1825,-8.58,-128.25,137.925
2023-12-25 05:00:00,34385.5,-45.445,-7.56,-107.15,152.1
2023-12-25 06:00:00,34389.5,-56.082499999999996,-3.81,-97.1,131.45
2023-12-25 07:00:00,34393.5,14.5625,-0.04,6.625,0.9749999999999996
2023-12-25 08:00:00,34397.5,74.395,1.34,36.725,-50.175000000000004
2023-12-25 09:00:00,34401.5,-12.2975,3.24,-101.875,105.5
2023-12-25 10:00:00,34405.5,37.055,3.82,85.32499999999999,-99.35
2023-12-25 11:00:00,34409.5,179.55499999999998,0.02,283.775,-256.35
2023-12-25 12:00:00,34413.5,-111.72749999999999,0.0,-150.525,172.15
2023-12-25 13:00:00,34417.5,-31.29,0.03,-55.575,49.95
2023-12-25 14:00:00,34421.5,-29.05,1.76,-110.025,106.775
2023-12-25 15:00:00,34425.5,91.41,11.41,43.349999999999994,-59.375
2023-12-25 16:00:00,34429.5,-56.65,18.0,-149.9,145.625
2023-12-25 17:00:00,34433.5,-24.487499999999997,24.25,-72.75,108.75
2023-12-25 18:00:00,34437.5,-5.584999999999999,19.21,-43.8,43.775
2023-12-25 19:00:00,34441.5,39.58,10.5,32.025,-26.3
2023-12-25 20:00:00,34445.5,64.685,5.76,38.3,-43.525
2023-12-25 21:00:00,34449.5,-29.2975,5.02,-47.225,48.400000000000006
2023-12-25 22:00:00,34453.5,-47.47,0.08,-60.875,91.45
2023-12-25 23:00:00,34457.5,-32.8275,0.0,-87.6,131.625
2023-12-26 00:00:00,34461.5,12.865000000000002,-0.03,-84.07499999999999,118.025
2023-12-26 01:00:00,34465.5,-37.4425,-0.16,-43.2,78.375
2023-12-26 02:00:00,34469.5,-33.56,-2.84,-44.975,83.175
2023-12-26 03:00:00,34473.5,-33.46,-3.73,-41.625,57.55
2023-12-26 04:00:00,34477.5,56.0325,-1.99,30.5,-23.85
2023-12-26 05:00:00,34481.5,-37.7525,-1.13,-93.05000000000001,122.67500000000001
2023-12-26 06:00:00,34485.5,-13.169999999999998,-0.11,-53.125,74.0
2023-12-26 07:00:00,34489.5,72.64,15.09,-3.3499999999999996,14.175
2023-12-26 08:00:00,34493.5,66.65,19.8,41.25,-36.975
2023-12-26 09:00:00,34497.5,47.705,17.76,20.325000000000003,-25.6
2023-12-26 10:00:00,34501.5,-19.8125,11.0,-126.1,167.89999999999998
2023-12-26 11:00:00,34505.5,-93.83500000000001,4.22,-273.625,277.75
2023-12-26 12:00:00,34509.5,58.102500000000006,1.43,27.074999999999996,-52.42499999999999
2023-12-26 13:00:00,34513.5,47.25,21.36,3.1499999999999986,-18.375000000000004
2023-12-26 14:00:00,34517.5,121.7575,43.88,-8.625,-20.575000000000003
2023-12-26 15:00:00,34521.5,98.285,71.11,22.699999999999996,-62.725
2023-12-26 16:00:00,34525.5,168.23000000000002,79.61,29.8,-57.15
2023-12-26 17:00:00,34529.5,139.07,86.76,46.95,-74.925
2023-12-26 18:00:00,34533.5,176.05,86.39,47.4,-70.725
2023-12-26 19:00:00,34537.5,152.79,83.68,20.3,-47.050000000000004
2023-12-26 20:00:00,34541.5,54.3375,64.71,10.375,-24.35
2023-12-26 21:00:00,34545.5,207.5625,67.92,40.175000000000004,-95.75
2023-12-26 22:00:00,34549.5,72.4175,67.35,23.900000000000002,-49.22500000000001
2023-12-26 23:00:00,34553.5,-268.165,64.94,-79.125,71.725
2023-12-27 00:00:00,34557.5,-224.27999999999997,63.11,-19.45,20.599999999999998
2023-12-27 01:00:00,34561.5,17.412499999999994,57.22,7.074999999999999,-21.625
2023-12-27 02:00:00,34565.5,127.26,51.5,79.925,-101.1
2023-12-27 03:00:00,34569.5,115.45,49.65,53.849999999999994,-63.625
2023-12-27 04:00:00,34573.5,134.70499999999998,54.11,64.0,-85.45
2023-12-27 05:00:00,34577.5,120.18,65.06,113.7,-137.675
2023-12-27 06:00:00,34581.5,-119.21,70.36,-102.2,121.15
2023-12-27 07:00:00,34585.5,-111.6725,70.44,-66.95,99.075
2023-12-27 08:00:00,34589.5,-3.8924999999999983,78.35,-36.475,70.15
2023-12-27 09:00:00,34593.5,-61.4275,67.6,-30.55,32.275
2023-12-27 10:00:00,34597.5,44.9,70.02,-12.5,3.3000000000000007
2023-12-27 11:00:00,34601.5,14.552500000000002,67.15,-69.275,70.725
2023-12-27 12:00:00,34605.5,172.09,65.43,95.92500000000001,-122.9
2023-12-27 13:00:00,34609.5,7.989999999999998,67.13,-45.9,39.475
2023-12-27 14:00:00,34613.5,13.08,69.88,-65.275,56.349999999999994
2023-12-27 15:00:00,34617.5,97.60249999999999,76.3,35.25,-52.55
2023-12-27 16:00:00,34621.5,-45.595,80.42,-91.475,105.4
2023-12-27 17:00:00,34625.5,-33.2325,74.44,-35.199999999999996,47.025
2023-12-27 18:00:00,34629.5,112.515,65.02,34.55,-41.95
2023-12-27 19:00:00,34633.5,105.54249999999999,54.73,73.15,-78.275
2023-12-27 20:00:00,34637.5,30.055,24.95,6.675,4.550000000000001
2023-12-27 21:00:00,34641.5,2.085,17.23,-15.225,12.8
2023-12-27 22:00:00,34645.5,-28.6425,0.58,-70.525,87.5
2023-12-27 23:00:00,34649.5,-40.8525,0.48,-64.75,71.825
2023-12-28 00:00:00,34653.5,-49.035,-0.27,-67.1,96.55
2023-12-28 01:00:00,34657.5,-34.28,-0.91,-64.7,77.675
2023-12-28 02:00:00,34661.5,-34.29,-0.9,-38.9,64.225
2023-12-28 03:00:00,34665.5,-39.8625,-1.05,-44.625,64.275
2023-12-28 04:00:00,34669.5,-12.594999999999999,0.0,-17.575,25.55
2023-12-28 05:00:00,34673.5,-37.5975,0.54,-26.75,44.0
2023-12-28 06:00:00,34677.5,-23.7775,17.05,-38.175000000000004,59.25
2023-12-28 07:00:00,34681.5,92.0875,38.35,9.275,-12.25
2023-12-28 08:00:00,34685.5,-35.7575,38.79,-34.900000000000006,50.475
2023-12-28 09:00:00,34689.5,37.4,29.6,8.95,-7.375
2023-12-28 10:00:00,34693.5,-29.2075,22.03,-17.2,20.975
2023-12-28 11:00:00,34697.5,-34.095,10.75,-59.474999999999994,70.975
2023-12-28 12:00:00,34701.5,53.565,8.93,14.950000000000001,-23.35
2023-12-28 13:00:00,34705.5,90.055,20.06,57.0,-57.875
2023-12-28 14:00:00,34709.5,-10.997499999999999,32.7,-77.1,82.65
2023-12-28 15:00:00,34713.5,-51.36749999999999,41.72,-73.425,91.64999999999999
2023-12-28 16:00:00,34717.5,185.82999999999998,60.5,136.875,-140.525
2023-12-28 17:00:00,34721.5,46.7925,59.26,8.3,-9.175
2023-12-28 18:00:00,34725.5,8.252499999999996,50.35,-57.8,61.85
2023-12-28 19:00:00,34729.5,-44.3325,39.53,-41.275,60.975
2023-12-28 20:00:00,34733.5,91.01,26.3,73.3,-73.72500000000001
2023-12-28 21:00:00,34737.5,3.789999999999999,25.0,-4.824999999999999,23.275
2023-12-28 22:00:00,34741.5,-48.05,0.42,-78.725,115.4
2023-12-28 23:00:00,34745.5,-48.57,-0.01,-115.575,129.35
2023-12-29 00:00:00,34749.5,70.77,-0.09,22.125,-17.974999999999998
2023-12-29 01:00:00,34753.5,39.652499999999996,-0.38,15.0,-8.35
2023-12-29 02:00:00,34757.5,-29.71,-2.0,-29.025,47.525000000000006
2023-12-29 03:00:00,34761.5,-29.5875,-1.48,-49.699999999999996,69.125
2023-12-29 04:00:00,34765.5,49.709999999999994,-0.27,53.9,-42.05
2023-12-29 05:00:00,34769.5,22.912499999999998,0.21,21.5,-15.775
2023-12-29 06:00:00,34773.5,-37.3975,0.31,-49.925000000000004,59.300000000000004
2023-12-29 07:00:00,34777.5,85.1725,12.99,72.725,-78.275
2023-12-29 08:00:00,34781.5,104.54249999999999,22.16,72.55000000000001,-82.55000000000001
2023-12-29 09:00:00,34785.5,-44.4775,23.12,-128.9,134.775
2023-12-29 10:00:00,34789.5,-13.805000000000001,18.8,-56.25,33.775
2023-12-29 11:00:00,34793.5,122.40249999999999,16.54,101.525,-122.7
2023-12-29 12:00:00,34797.5,100.68249999999999,9.76,14.675,-19.5
2023-12-29 13:00:00,34801.5,-39.574999999999996,23.33,-50.575,42.5
2023-12-29 14:00:00,34805.5,-44.445,31.38,-34.925,40.925
2023-12-29 15:00:00,34809.5,126.8375,36.74,20.775,-41.949999999999996
2023-12-29 16:00:00,34813.5,219.485,45.3,201.39999999999998,-252.07500000000002
2023-12-29 17:00:00,34817.5,155.9525,44.62,67.875,-73.525
2023-12-29 18:00:00,34821.5,-22.5425,41.74,-121.80000000000001,130.575
2023-12-29 19:00:00,34825.5,63.7975,32.3,-11.5,10.3
2023-12-29 20:00:00,34829.5,82.25,25.93,16.549999999999997,-28.749999999999996
2023-12-29 21:00:00,34833.5,107.4775,28.39,97.6,-100.875
2023-12-29 22:00:00,34837.5,83.7825,19.08,42.45,-49.4
2023-12-29 23:00:00,34841.5,18.42,16.81,9.05,-10.425
2023-12-30 00:00:00,34845.5,65.2525,13.41,7.824999999999999,-13.725
2023-12-30 01:00:00,34849.5,20.934999999999995,8.88,6.375,5.375
2023-12-30 02:00:00,34853.5,-12.829999999999998,5.62,-41.05,59.625
2023-12-30 03:00:00,34857.5,-73.05250000000001,5.74,-62.325,98.625
2023-12-30 04:00:00,34861.5,-53.6525,9.02,-62.275000000000006,83.625
2023-12-30 05:00:00,34865.5,-121.89750000000001,16.81,-124.525,156.125
2023-12-30 06:00:00,34869.5,131.7575,30.83,44.575,-52.400000000000006
2023-12-30 07:00:00,34873.5,-23.025000000000002,45.85,-16.449999999999996,11.725
2023-12-30 08:00:00,34877.5,52.6625,46.1,26.275000000000002,-31.025
2023-12-30 09:00:00,34881.5,5.730000000000004,36.21,79.5,-78.8
2023-12-30 10:00:00,34885.5,-162.70250000000001,34.43,-39.1,64.525
2023-12-30 11:00:00,34889.5,-115.9575,28.63,-66.1,74.35
2023-12-30 12:00:00,34893.5,50.572500000000005,28.77,38.275,-48.125
2023-12-30 13:00:00,34897.5,87.445,42.04,56.650000000000006,-74.525
2023-12-30 14:00:00,34901.5,-8.969999999999999,55.17,-25.55,9.924999999999999
2023-12-30 15:00:00,34905.5,106.99000000000001,61.04,27.125,-63.55
2023-12-30 16:00:00,34909.5,137.3475,77.04,47.85,-86.575
2023-12-30 17:00:00,34913.5,116.8475,79.99,108.6,-125.75
2023-12-30 18:00:00,34917.5,206.64249999999998,71.09,125.625,-155.225
2023-12-30 19:00:00,34921.5,-4.09,62.01,-35.325,32.3
2023-12-30 20:00:00,34925.5,89.26,39.78,3.875,-48.225
2023-12-30 21:00:00,34929.5,63.230000000000004,50.1,3.775000000000001,-17.174999999999997
2023-12-30 22:00:00,34933.5,51.385,43.23,19.575,-27.95
2023-12-30 23:00:00,34937.5,25.119999999999997,25.62,-9.125,-1.8000000000000007
2023-12-31 00:00:00,34941.5,132.97,8.33,59.25,-83.825
2023-12-31 01:00:00,34945.5,83.9625,4.0,12.6,-28.225
2023-12-31 02:00:00,34949.5,90.7075,0.31,120.375,-129.95
2023-12-31 03:00:00,34953.5,-8.165,-0.06,-30.299999999999997,28.65
2023-12-31 04:00:00,34957.5,-40.99,-0.04,-46.074999999999996,43.85
2023-12-31 05:00:00,34961.5,-42.2525,-0.41,-54.125,55.45
2023-12-31 06:00:00,34965.5,44.14,-0.38,-8.774999999999999,-6.175000000000001
2023-12-31 07:00:00,34969.5,-34.705,3.57,-90.4,74.225
2023-12-31 08:00:00,34973.5,-4.637499999999999,9.67,-48.75,34.099999999999994
2023-12-31 09:00:00,34977.5,86.1475,14.0,59.875,-85.925
2023-12-31 10:00:00,34981.5,56.385000000000005,11.0,-17.575,5.699999999999999
2023-12-31 11:00:00,34985.5,0.754999999999999,11.36,-25.75,4.574999999999996
